,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
1920,"1,07957386688691E+018","1,07957386688691E+018",2018-12-31,westsideus07,"I am sad to know ya ...💔
Fml 
Everything is going worst and worst , I feel empty and lonely , I just wanna you know this before I kill myself , I was suffering and no one helped me don’t act love above my grave .... 


","['#sucide', '#depression']","I am sad to know ya ...💔
Fml 
Everything is going worst and worst , I feel empty and lonely , I just wanna you know this before I kill myself , I was suffering and no one helped me don’t act love above my grave .... 

#sucide
#depression",1
1923,"1,07957322621954E+018","1,07957322621954E+018",2018-12-31,mamaspecialgirl,I can't sleep. Hate this shit. I just want to cry.   ,"['#anxiety', '#depression', '#sadness']",I can't sleep. Hate this shit. I just want to cry. #anxiety #depression #sadness,1
1927,"1,07957082802552E+018","1,07957082802552E+018",2018-12-31,_sadly_happy,"Depression is not just sadness. It is weight that keeps u in bed. Depression can feel empty, like nothing at all. It can be unexplainable. Depression keeps u stuck. Fun can’t fix it. Instead it isolates you from what u love. It is an overwhelming numbness. ",['#depression'],"Depression is not just sadness. It is weight that keeps u in bed. Depression can feel empty, like nothing at all. It can be unexplainable. Depression keeps u stuck. Fun can’t fix it. Instead it isolates you from what u love. It is an overwhelming numbness. #depression",1
1929,"1,07957005355978E+018","1,07957005355978E+018",2018-12-31,amydresner,"Depression:  We're not washing our hair anymore.  Also we're smoking again and sleeping 13 hours a night.  Fuck brushing your teeth or answering your phone either. Got that, dipshit? ",['#depression'],"Depression:  We're not washing our hair anymore.  Also we're smoking again and sleeping 13 hours a night.  Fuck brushing your teeth or answering your phone either. Got that, dipshit? #depression",1
1931,"1,07956991361702E+018","1,07956991361702E+018",2018-12-31,moxytools,"  it’s a really real thing. No just a woman thing. Not New Years Eve blues bc I didn’t even realize that’s tomorrow & that just made me spiral further down this rabbit hole.

What’s at the bottom of a rabbit hole you ask?
Rabbit SHIT","['#depression', '#hurts']","#depression #hurts it’s a really real thing. No just a woman thing. Not New Years Eve blues bc I didn’t even realize that’s tomorrow & that just made me spiral further down this rabbit hole.

What’s at the bottom of a rabbit hole you ask?
Rabbit SHIT",1
1932,"1,07956916370469E+018","1,07956916370469E+018",2018-12-31,jaredpogi,"to people I care for who is suffering from , i have 4 words for you: DO NOT GIVE UP",['#depression'],"to people I care for who is suffering from #depression, i have 4 words for you: DO NOT GIVE UP",1
1933,"1,07956863669048E+018","1,07956743448551E+018",2018-12-31,holz1_lpsoldier,"My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my   or other probs can't be cured, I'm happier & enjoying what I do⬇️","['#jhs', '#depression']","My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my #jhs #depression or other probs can't be cured, I'm happier & enjoying what I do⬇️",1
1939,"1,07956581708644E+018","1,07956581708644E+018",2018-12-31,sabrinalovely23,"Hoping all this exercise will put my brain on track... and  just keep working my nerves 🙄 - but I’m good, so don’t fret😌","['#anxiety', '#depression']","Hoping all this exercise will put my brain on track...#anxiety and #depression just keep working my nerves 🙄 - but I’m good, so don’t fret😌",1
1945,"1,07956161581985E+018","1,07956161581985E+018",2018-12-31,scaredandalone2,I can feel myself slipping. The thoughts are getting darker and taking over my every thought and yet I can’t stop it no matter how hard I try ,['#depression'],I can feel myself slipping. The thoughts are getting darker and taking over my every thought and yet I can’t stop it no matter how hard I try #depression,1
1949,"1,07956055079798E+018","1,07956055079798E+018",2018-12-31,lowerdepression, is being colorblind and constantly told how colorful the world is.,['#depression'],#Depression is being colorblind and constantly told how colorful the world is.,1
1950,"1,07956043013206E+018","1,07956043013206E+018",2018-12-31,fatimaaazia,"I don’t know why I’m like this, am I super clingy, do I over love. Why am I so unlovable and weird. It’s such a strong feeling and I just want to shut down.   ","['#anxiety', '#depression']","I don’t know why I’m like this, am I super clingy, do I over love. Why am I so unlovable and weird. It’s such a strong feeling and I just want to shut down.  #anxiety #depression",1
1956,"1,07955803542359E+018","1,07955803542359E+018",2018-12-31,iamlil_crystal, is real. Holidays taking a toll.,['#depression'],#Depression is real. Holidays taking a toll.,1
1962,"1,07955418850423E+018","1,07955418850423E+018",2018-12-31,kelsysj,"Hm dearest family. Yes I have .
Lots of probing questions about my PhD? Awesome.
Not letting me have some time to myself? Perfect. Flooding right.
Charades? OMG fave!
 ","['#depression', '#whatnottodo', '#loveyoubut']","Hm dearest family. Yes I have #depression.
Lots of probing questions about my PhD? Awesome.
Not letting me have some time to myself? Perfect. Flooding right.
Charades? OMG fave!
#whatnottodo #loveyoubut",1
1966,"1,0795527607549E+018","1,0795527607549E+018",2018-12-31,hope4siblings,   BULLY EPIDEMIC.  Cause is Sibling Abuse in the home. Relate? pic.twitter.com/8OWfuNXDZo,"['#bullying', '#depression', '#anxiety']",#bullying #depression #anxiety BULLY EPIDEMIC. #1 Cause is Sibling Abuse in the home. Relate? pic.twitter.com/8OWfuNXDZo,1
1975,"1,07954966003583E+018","1,07954966003583E+018",2018-12-31,twistishbob,Got to love the danse with the mistress. She's especially greasy this time of year..   ,"['#depression', '#cobtrolfreak', '#yourdemonsdonthavebeyoursalone']",Got to love the danse with the mistress. She's especially greasy this time of year.. #depression #cobtrolfreak #yourdemonsdonthavebeyoursalone,1
1987,"1,07954347525373E+018","1,07954347525373E+018",2018-12-31,tawagceo,Why ppl pick today to piss me the fuck off...feel like that  creeping back up.,['#depression'],Why ppl pick today to piss me the fuck off...feel like that #depression creeping back up.,1
1996,"1,07954190086298E+018","1,07954110806404E+018",2018-12-31,erk_189,"The only sickness that can slaughter you & illiterate folks will say it was your damn choice. 

",['#depression'],"The only sickness that can slaughter you & illiterate folks will say it was your damn choice. 

#Depression",1
1999,"1,07953957366588E+018","1,07953957366588E+018",2018-12-31,alexniedrig,I thought I beat . I thought I had gone through it and came up on top. Well turns out all it took were three days and a bad turn of events for it to return.,['#depression'],I thought I beat #depression. I thought I had gone through it and came up on top. Well turns out all it took were three days and a bad turn of events for it to return.,1
2011,"1,07987435284428E+018","1,07987435284428E+018",2019-01-01,foulketyler,"Loneliness is instability which will make you sad and keep breaking your heart. False illusions can be scarring, difficult to repair not impossible but heals very slowly. Be aware of your state of mind, be honest with your needs. No more denial.    pic.twitter.com/x11wmP3vVt","['#reality', '#loneliness']","Loneliness is instability which will make you sad and keep breaking your heart. False illusions can be scarring, difficult to repair not impossible but heals very slowly. Be aware of your state of mind, be honest with your needs. No more denial. #reality #loneliness  pic.twitter.com/x11wmP3vVt",1
2017,"1,07984209913726E+018","1,07984209913726E+018",2018-12-31,moreno59643206,"nice just spend this New Year's Eve without even making dinner, for me now these parties are days like the others .. And then I do not have to be sad .. how can I be happy if not even the parties can pass as everyone..
  ","['#sadness', '#newyears2019', '#loneliness']","nice just spend this New Year's Eve without even making dinner, for me now these parties are days like the others .. And then I do not have to be sad .. how can I be happy if not even the parties can pass as everyone..
#sadness #NewYears2019 #loneliness",1
2046,"1,07978515561785E+018","1,07978515561785E+018",2018-12-31,davesnewscom,"- The Virus’ of Modern Age by Tony Jeton Selimi is the Finalist Winner of the TopShelf Indie Book Awards 2018 
...
     ... pic.twitter.com/FgYGBuQnkF","['#loneliness', '#lon']","#Loneliness- The Virus’ of Modern Age by Tony Jeton Selimi is the Finalist Winner of the TopShelf Indie Book Awards 2018 
...
     #Lon... pic.twitter.com/FgYGBuQnkF",1
2053,"1,07976611953409E+018","1,07976611953409E+018",2018-12-31,mimiyoj01,"Sana 2019 bgyan mo ko ng opportunity na mairaos ka ulit kasi sobrang nasasaktan na ko sa buhay ko ngayong 2018 sana itong 2019 is a year of healing wala n kasi akong luhang mailalabas 😭
 💔🙌  😣","['#loneliness', '#year2019pleasebegoodtome']","Sana 2019 bgyan mo ko ng opportunity na mairaos ka ulit kasi sobrang nasasaktan na ko sa buhay ko ngayong 2018 sana itong 2019 is a year of healing wala n kasi akong luhang mailalabas 😭
#loneliness 💔🙌 #year2019pleasebegoodtome 😣",1
2058,"1,0797481684457E+018","1,0797481684457E+018",2018-12-31,greggrog69,"y'all partying while I stay chillin in my room listening to Spotify
",['#loneliness'],"y'all partying while I stay chillin in my room listening to Spotify
#loneliness",1
2072,"1,07971405171278E+018","1,07971405171278E+018",2018-12-31,carbontune,Love and hugs to all those spending  alone tonight.  is terrible thing.,"['#newyearseve', '#loneliness']",Love and hugs to all those spending #NewYearsEve alone tonight. #Loneliness is terrible thing.,1
2077,"1,07969114095633E+018","1,07969114095633E+018",2018-12-31,moreno59643206,"already promises a new year's eve sad and useless ... another holiday that step forward to a PC or listening to music and nothing else ... that sadness. my life sucks....
  ","['#sadness', '#loneliness', '#newyearseve']","already promises a new year's eve sad and useless ... another holiday that step forward to a PC or listening to music and nothing else ... that sadness. my life sucks....
#Sadness #loneliness #NewYearsEve",1
2146,"1,07946203387413E+018","1,07946203387413E+018",2018-12-30,mimsdavies,Spent day in  with some lovely older people who are gr8 & supportive friends & then heard  at all ages being discussed on 📻 Radio 1-so pleased subject is being discussed so widely after this article today-theres been some good discussion & thats so positive!  pic.twitter.com/GsZmPQhbkd,"['#worthing', '#loneliness']",Spent day in #Worthing with some lovely older people who are gr8 & supportive friends & then heard #loneliness at all ages being discussed on 📻 Radio 1-so pleased subject is being discussed so widely after this article today-theres been some good discussion & thats so positive!  pic.twitter.com/GsZmPQhbkd,1
2147,"1,07945447838075E+018","1,07945447838075E+018",2018-12-30,stacykingsleyzh,"Some days, I can be surrounded by people, but feel so alone. ",['#loneliness'],"Some days, I can be surrounded by people, but feel so alone. #loneliness",1
2151,"1,0794355993361E+018","1,0794355993361E+018",2018-12-30,jojomctotty," The problem is old people themselves. I'm 70 plus, and I can tell you, they are fucking boring. If you're 20, would you enjoy a tea dance..? No. What makes you think you'll enjoy it when you're 80..?",['#loneliness'],"#loneliness The problem is old people themselves. I'm 70 plus, and I can tell you, they are fucking boring. If you're 20, would you enjoy a tea dance..? No. What makes you think you'll enjoy it when you're 80..?",1
2152,"1,07942937419205E+018","1,07942937419205E+018",2018-12-30,samanticks411,"We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing.   ","['#loneliness', '#socialmedia', '#humanity']","We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing. #loneliness #socialmedia #humanity",1
2185,"1,07933671744063E+018","1,07933671744063E+018",2018-12-30,gloriacswain,No one should know .  pic.twitter.com/wStdqxdRkk,['#loneliness'],No one should know #Loneliness.  pic.twitter.com/wStdqxdRkk,1
2188,"1,07932540053741E+018","1,07932540053741E+018",2018-12-30,adkinpaul,"“ , once a borderline experience usually suffered in certain marginal social conditions like old age, has become an everyday experience of the evergrowing masses of our century”  ","['#loneliness', '#hannaharendt', '#quotes']","“ #Loneliness, once a borderline experience usually suffered in certain marginal social conditions like old age, has become an everyday experience of the evergrowing masses of our century” #HannahArendt #quotes",1
2203,"1,07929109984646E+018","1,07893136971005E+018",2018-12-30,ngdaverk,"When my  tried to feel sorry for me, it was just annoying: ""Where were they when I needed them?""If others thought I was unhappy... I didn't share their point of view.  did not cause me any inconvenience, on the contrary I considered it to be my advantage.  pic.twitter.com/dbLxH6IBro","['#friends', '#loneliness']","When my #friends tried to feel sorry for me, it was just annoying: ""Where were they when I needed them?""If others thought I was unhappy... I didn't share their point of view. #Loneliness did not cause me any inconvenience, on the contrary I considered it to be my advantage.  pic.twitter.com/dbLxH6IBro",1
2216,"1,0792201095021E+018","1,0792201095021E+018",2018-12-30,dawnmsalgado,"Workshop research-->Cigna (2018) study w/ 20K US adults, 59% their interests weren't shared by those around them, 54% others don't know them well, 43% their relationships weren't meaningful.  (18-22), homemakers, & unemployed were the loneliest.   ","['#genz', '#loneliness', '#relationships']","Workshop research-->Cigna (2018) study w/ 20K US adults, 59% their interests weren't shared by those around them, 54% others don't know them well, 43% their relationships weren't meaningful. #GenZ (18-22), homemakers, & unemployed were the loneliest.  #loneliness #relationships",1
2244,"1,079140235576E+018","1,079140235576E+018",2018-12-30,after_drake,Showing my face because I’ve nothing better to show. Need some people in my life to find love or something...   pic.twitter.com/88fB5IKAu8,['#loneliness'],Showing my face because I’ve nothing better to show. Need some people in my life to find love or something... #loneliness  pic.twitter.com/88fB5IKAu8,1
2259,"1,07907850589836E+018","1,07907850589836E+018",2018-12-29,nushratsharmin,"Depression isn't always sadness, it can also be , anger, tiredness or , sometimes it's a  for help which isn't so visible...","['#emptiness', '#loneliness', '#cry']","Depression isn't always sadness, it can also be #emptiness, anger, tiredness or #loneliness, sometimes it's a #cry for help which isn't so visible...",1
2274,"1,07904468655433E+018","1,07904468655433E+018",2018-12-29,wordtablepca,We all know how it feels to be lonely. Explore the comforting words of Scripture - how does God respond to our loneliness?    pic.twitter.com/U1p6ZXvVdK,"['#loneliness', '#godiswithus', '#godisnear']",We all know how it feels to be lonely. Explore the comforting words of Scripture - how does God respond to our loneliness? #loneliness #Godiswithus #Godisnear pic.twitter.com/U1p6ZXvVdK,1
2276,"1,07904213081802E+018","1,07904213081802E+018",2018-12-29,anghammoon1,"You smile, but you wanna cry. You talk, but you wanna be quiet. You pretend like you're happy, but you aren't.   💜🦋","['#sad', '#loneliness']","You smile, but you wanna cry. You talk, but you wanna be quiet. You pretend like you're happy, but you aren't. #sad #loneliness 💜🦋",1
2298,"1,078961423383E+018","1,078961423383E+018",2018-12-29,slowshoppinguk,"1.9 million older people say that they often feel ignored or invisible... Reach out to people within your community, even a simple smile or hello could make a difference to someone's day!    pic.twitter.com/qJpbzDmzSJ","['#loneliness', '#isolation', '#kindness']","1.9 million older people say that they often feel ignored or invisible... Reach out to people within your community, even a simple smile or hello could make a difference to someone's day! #loneliness #isolation #kindness pic.twitter.com/qJpbzDmzSJ",1
2313,"1,07893136971005E+018","1,07893136971005E+018",2018-12-29,ngdaverk,"She as always came  and I think that such behavior in her nature.  sticked to me like something around the teeth, but it happened so long time ago that I haven't taking an attention...  pic.twitter.com/RAo4ocDH1O","['#unexpected', '#loneliness']","She as always came #unexpected and I think that such behavior in her nature. #Loneliness sticked to me like something around the teeth, but it happened so long time ago that I haven't taking an attention...  pic.twitter.com/RAo4ocDH1O",1
2328,"1,07881853786985E+018","1,07881853786985E+018",2018-12-29,dannysancho,"After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much... ","['#torture', '#loneliness']","After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much...#torture #loneliness",1
2344,"1,07876075887018E+018","1,07876075887018E+018",2018-12-28,noveliciouss,"In utter , a writer tries to explain the inexplicable.
~Steinbeck

 Sylwia Skubis pic.twitter.com/VPRaliFsgj","['#loneliness', '#amwriting', '#art']","In utter #loneliness, a writer tries to explain the inexplicable.
~Steinbeck
#amwriting
#Art Sylwia Skubis pic.twitter.com/VPRaliFsgj",1
2374,"1,07868542794562E+018","1,07868542794562E+018",2018-12-28,bosharka,"Though I walk through the valley of the shadow of death, I will fear no evil: for I’m the meanest Moth%£^*$&/er of them all. 

  ","['#selfconfidence', '#pride', '#loneliness']","Though I walk through the valley of the shadow of death, I will fear no evil: for I’m the meanest Moth%£^*$&/er of them all. 

#SelfConfidence #Pride #Loneliness",1
2376,"1,07868051304332E+018","1,07868051304332E+018",2018-12-28,warreoa,"Suddenly again, 

I have learned the best way to filter out my 

with each syllabus dripped with agony
I silence their pleas of wanting to be heard,

still struggling to sweep away  

while it piles up like a mountain of dead leaves.

","['#sadness', '#loneliness', '#poetry']","Suddenly again, 

I have learned the best way to filter out my #sadness

with each syllabus dripped with agony
I silence their pleas of wanting to be heard,

still struggling to sweep away #loneliness 

while it piles up like a mountain of dead leaves.

#poetry",1
2389,"1,07863893341049E+018","1,07863893341049E+018",2018-12-28,twellsccs,Just popped into the office for a quick meeting  driving along passed four CCS drivers taking people out and about CCS   there is not much going on between Christmas and new year it’s very easy for people to feel  🚘,"['#stopping', '#loneliness', '#forgotten']",Just popped into the office for a quick meeting  driving along passed four CCS drivers taking people out and about CCS #stopping #loneliness there is not much going on between Christmas and new year it’s very easy for people to feel #forgotten 🚘,1
2416,"1,07857713354555E+018","1,07857713354555E+018",2018-12-28,dsc_13,"Christmas Club: SOLD OUT🎄✨As promised, today we are delivering our first ever  - a free social sports event tackling  and  over the holiday period! See you all at 12noon today👋 pic.twitter.com/jZRn4EvqtZ","['#christmasclub', '#loneliness', '#isolation']","Christmas Club: SOLD OUT🎄✨As promised, today we are delivering our first ever #ChristmasClub - a free social sports event tackling #loneliness and #isolation over the holiday period! See you all at 12noon today👋 pic.twitter.com/jZRn4EvqtZ",1
2424,"1,07854305287084E+018","1,07854305287084E+018",2018-12-28,doubleleterlady," 
 ""Loneliness is incidental it's really about people's inability to connect"" ","['#loneliness', '#birdbox']","#loneliness 
 ""Loneliness is incidental it's really about people's inability to connect"" #BirdBox",1
2430,"1,07851000199037E+018","1,07851000199037E+018",2018-12-28,dreyfus_marion,"Altho most assume  is worst as 1 ages,a study of 340 fr/27 to 101 shows it's severe in late 20s, mid-50s+late 80s;ages correspond w/pds of stress+guilt fr/decisions made or not. Study done in San Diego by neuropsychiatrist . Prevalence as hi as 76%~all ages.","['#loneliness', '#dilipjeste']","Altho most assume #loneliness is worst as 1 ages,a study of 340 fr/27 to 101 shows it's severe in late 20s, mid-50s+late 80s;ages correspond w/pds of stress+guilt fr/decisions made or not. Study done in San Diego by neuropsychiatrist #DilipJeste. Prevalence as hi as 76%~all ages.",1
2435,"1,07845978917537E+018","1,07845978917537E+018",2018-12-28,ahmedaeali,My loneliness is my disease 🥺😢🙍🏻‍♂️. ,['#loneliness'],My loneliness is my disease 🥺😢🙍🏻‍♂️. #loneliness,1
2436,"1,07845565075609E+018","1,07845565075609E+018",2018-12-28,etdebruin,How to nurture a true friendship: call your friend *during* the tough times as opposed to waiting until after things get better.  ,"['#fight', '#loneliness']",How to nurture a true friendship: call your friend *during* the tough times as opposed to waiting until after things get better. #fight #loneliness,1
2466,"1,07838664677568E+018","1,07838664677568E+018",2018-12-27,amyljuall," was the curse of those who were free, even of all those who rose a little above the level of ordinary humanity.
","['#loneliness', '#louisbromfield']","#loneliness was the curse of those who were free, even of all those who rose a little above the level of ordinary humanity.
#LouisBromfield",1
2483,"1,07836884075148E+018","1,07836884075148E+018",2018-12-27,bluebirdcaregw,"If you have isolated older neighbours, please give some spare time to popping around for a quick chat or cup of tea - it will really help.    pic.twitter.com/QO8q3t854i","['#elderly', '#loneliness', '#carer']","If you have isolated older neighbours, please give some spare time to popping around for a quick chat or cup of tea - it will really help. #elderly #loneliness #carer pic.twitter.com/QO8q3t854i",1
2490,"1,07835782879921E+018","1,07835782879921E+018",2018-12-27,carmelamagli,Why on earth I have booked holidays from work during Xmas period? Spending almost all day crying   ,"['#joinin', '#depression', '#loneliness']",Why on earth I have booked holidays from work during Xmas period? Spending almost all day crying #JoinIn #depression #loneliness,1
2518,"1,07969379227244E+018","1,07969379227244E+018",2018-12-31,timburt,"Hopelessness and  want to take you down. Don’t let them! Let this change your life! CRITICAL SHORT READ: “ and Discouragement are a Curse! Give Them No Place in Your Life!”
 wp.mebpavSn,eic  pic.twitter.com/p9d4WYb3JS","['#discouragement', '#hopelessness']","Hopelessness and #discouragement want to take you down. Don’t let them! Let this change your life! CRITICAL SHORT READ: “#Hopelessness and Discouragement are a Curse! Give Them No Place in Your Life!”
 wp.mebpavSn,eic  pic.twitter.com/p9d4WYb3JS",1
