,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,mod_text
3485,982224389625151497,982224389625151497,1523015517000,2018-04-06,14:51:57,?aeianei? ?na GTB,72496074,patherpachali22,Nivedita Daw,,"Feels bad when after all your efforts you are being treated as an unwanted entity 
#hopelessness",[],[],[],0,0,0,['#hopelessness'],[],https://twitter.com/patherpachali22/status/982224389625151497,False,,0,,,,,,,"[{'user_id': '72496074', 'username': 'patherpachali22'}]",,,,,"Feels bad when after all your efforts you are being treated as an unwanted entity 
"
3486,982217019725459456,982217019725459456,1523013760000,2018-04-06,14:22:40,?aeianei? ?na GTB,950480390,andonia_23,Andoniα👒,,"📚Integrity reveal Beauty👩Prayer😇is such a delicate thing, People don't realize that anymore there is a lots of unbelievers what they wil get #hopelessness 🌹",[],[],[],0,0,1,['#hopelessness'],[],https://twitter.com/Andonia_23/status/982217019725459456,False,,0,,,,,,,"[{'user_id': '950480390', 'username': 'Andonia_23'}]",,,,,"📚Integrity reveal Beauty👩Prayer😇is such a delicate thing, People don't realize that anymore there is a lots of unbelievers what they wil get  🌹"
0,947616815194058752,947616815194058752,1514764429000,2018-01-01,01:53:49,?aeianei? ?na GTB,394744649,livvycusack,olivia cusack 🦋,,7 years ago today me and my fam were dressed up dancing on the promenade deck of the cruise boat after 4 weeks travelling round the Caribbean #depressed #canwegoback #newyearsevetherightway,[],[],[],0,0,0,"['#depressed', '#canwegoback', '#newyearsevetherightway']",[],https://twitter.com/livvycusack/status/947616815194058752,False,,0,,,,,,,"[{'user_id': '394744649', 'username': 'livvycusack'}]",,,,,7 years ago today me and my fam were dressed up dancing on the promenade deck of the cruise boat after 4 weeks travelling round the Caribbean   
8,947584808263340032,947584808263340032,1514756798000,2017-12-31,23:46:38,?aeianei? ?na GTB,2297392386,phenomvp,фином,,"Jimmy G just keeps lighting it up 
#Depressed",[],[],[],0,0,0,['#depressed'],[],https://twitter.com/PhenoMVP/status/947584808263340032,False,,0,,,,,,,"[{'user_id': '2297392386', 'username': 'PhenoMVP'}]",,,,,"Jimmy G just keeps lighting it up 
"
9,947583112736681984,947583112736681984,1514756393000,2017-12-31,23:39:53,?aeianei? ?na GTB,64577258,kadiehelz,Kadie,,"I need help, but I don't know if anyone/anything CAN help me. So #depressed. I just want to give up. I'm so angry that my life has come to this point.",[],[],[],0,0,0,['#depressed'],[],https://twitter.com/kadiehelz/status/947583112736681984,False,,0,,,,,,,"[{'user_id': '64577258', 'username': 'kadiehelz'}]",,,,,"I need help, but I don't know if anyone/anything CAN help me. So . I just want to give up. I'm so angry that my life has come to this point."
11,947571580413997056,947571580413997056,1514753644000,2017-12-31,22:54:04,?aeianei? ?na GTB,1511023807,ohheyitsliss_et,Lisset,,AND I have to be at work tomorrow at 10am #depressed,[],[],[],0,0,0,['#depressed'],[],https://twitter.com/ohheyitsliss_et/status/947571580413997056,False,,0,,,,,,,"[{'user_id': '1511023807', 'username': 'ohheyitsliss_et'}]",,,,,AND I have to be at work tomorrow at 10am 
21,947529940462956545,947529940462956545,1514743716000,2017-12-31,20:08:36,?aeianei? ?na GTB,931643379905114113,ungeliebtesm,ᴬˡᵒᶰᵉ-ᵂᵒˡᶠ,,"Kennst du diesen Moment, wenn du Züge, Autos, Springseile, Messer oder Brücken nicht mehr als Gegenstände wahrnimmst, sondern als Möglichkeit dich umzubringen?
#depressed",[],[],[],1,0,2,['#depressed'],[],https://twitter.com/UngeliebtesM/status/947529940462956545,False,,0,,,,,,,"[{'user_id': '931643379905114113', 'username': 'UngeliebtesM'}]",,,,,"Kennst du diesen Moment, wenn du Züge, Autos, Springseile, Messer oder Brücken nicht mehr als Gegenstände wahrnimmst, sondern als Möglichkeit dich umzubringen?
"
24,947511410736664577,947511410736664577,1514739298000,2017-12-31,18:54:58,?aeianei? ?na GTB,986458760,georgiamcax,Georgia,,Actually greeting at the fact I’m too unwell to go out tonight 😭😭😭😭😭😭😭😭😩😩😩😩😩😩 #depressed,[],[],[],2,0,7,['#depressed'],[],https://twitter.com/georgiamcaX/status/947511410736664577,False,,0,,,,,,,"[{'user_id': '986458760', 'username': 'georgiamcaX'}]",,,,,Actually greeting at the fact I’m too unwell to go out tonight 😭😭😭😭😭😭😭😭😩😩😩😩😩😩 
27,947504004287926272,947504004287926272,1514737533000,2017-12-31,18:25:33,?aeianei? ?na GTB,2867809508,solidsmark999,Casey Dixon,,Im getting sick of everything from not being able to sleep to the constant pain and the loneliness i feel constantly im about to just say fuck it to everything!!! #depressed,[],[],[],2,0,1,['#depressed'],[],https://twitter.com/solidsmark999/status/947504004287926272,False,,0,,,,,,,"[{'user_id': '2867809508', 'username': 'solidsmark999'}]",,,,,Im getting sick of everything from not being able to sleep to the constant pain and the loneliness i feel constantly im about to just say fuck it to everything!!! 
29,947503603736043520,947503603736043520,1514737437000,2017-12-31,18:23:57,?aeianei? ?na GTB,740491651664236544,zambuddy2love,Zambuddy2love,,Finding someone to be #depressed with this #newyear,[],[],[],1,0,1,"['#depressed', '#newyear']",[],https://twitter.com/zambuddy2love/status/947503603736043520,False,,0,,,,,,,"[{'user_id': '740491651664236544', 'username': 'zambuddy2love'}]",,,,,Finding someone to be  with this 
31,947496868669304832,947496868669304832,1514735831000,2017-12-31,17:57:11,?aeianei? ?na GTB,719638514334171137,nomoscarydreams,DepressedKid,,"*sigh* a few more minutes......
.....a few more nightmare.

#Depressed #On #NewYear2018",[],[],[],1,0,2,"['#depressed', '#on', '#newyear2018']",[],https://twitter.com/nomoscarydreams/status/947496868669304832,False,,0,,,,,,,"[{'user_id': '719638514334171137', 'username': 'nomoscarydreams'}]",,,,,"*sigh* a few more minutes......
.....a few more nightmare.

  "
32,947496308876763136,947353042319564802,1514735698000,2017-12-31,17:54:58,?aeianei? ?na GTB,1835980890,hauntingnellie,cornelia(nna) street 🌊,,listen to me I am still #depressed but god I LOVEEEEEE HER,[],[],[],1,0,1,['#depressed'],[],https://twitter.com/hauntingnellie/status/947496308876763136,False,,0,,,,,,,"[{'user_id': '1835980890', 'username': 'hauntingnellie'}]",,,,,listen to me I am still  but god I LOVEEEEEE HER
42,947434041372041222,947434041372041222,1514720852000,2017-12-31,13:47:32,?aeianei? ?na GTB,942115362811924480,arisu_ayumi,JustLikeAnAngel,,"can you remember how we both laughed and said we have so much in common? Do you remember when I told you ""the worst thing that could happen is leaving me""? 

#depressed #depression #alone pic.twitter.com/QvL5JxdY5i",[],[],['https://pbs.twimg.com/media/DSX2O_QW0AAjDeL.jpg'],2,0,2,"['#depressed', '#depression', '#alone']",[],https://twitter.com/arisu_ayumi/status/947434041372041222,False,,0,,,,,,,"[{'user_id': '942115362811924480', 'username': 'arisu_ayumi'}]",,,,,"can you remember how we both laughed and said we have so much in common? Do you remember when I told you ""the worst thing that could happen is leaving me""? 

   pic.twitter.com/QvL5JxdY5i"
49,947369738061205506,947369738061205506,1514705521000,2017-12-31,09:32:01,?aeianei? ?na GTB,204817767,jesusisaliveint,JesusIsAliveI.MinLtd,,Life's turned out totally different than you thought_You're lost & alone_Desperately Need Help-JesusChristHeals&SavesASK  #lonely #depressed,[],[],[],1,0,1,"['#lonely', '#depressed']",[],https://twitter.com/JesusIsAliveInt/status/947369738061205506,False,,0,,,,,,,"[{'user_id': '204817767', 'username': 'JesusIsAliveInt'}]",,,,,Life's turned out totally different than you thought_You're lost & alone_Desperately Need Help-JesusChristHeals&SavesASK   
50,947362812380069889,947362812380069889,1514703870000,2017-12-31,09:04:30,?aeianei? ?na GTB,3230097594,oneversustwo,Swift Uesi,,I'm a demon in the eyes of the Lord. :( And it makes me sad because I used to be religious beyond belief. So sad. #depressed,[],[],[],1,0,1,['#depressed'],[],https://twitter.com/OneVersusTwo/status/947362812380069889,False,,0,,,,,,,"[{'user_id': '3230097594', 'username': 'OneVersusTwo'}]",,,,,I'm a demon in the eyes of the Lord. :( And it makes me sad because I used to be religious beyond belief. So sad. 
51,947360652909146112,947360652909146112,1514703355000,2017-12-31,08:55:55,?aeianei? ?na GTB,850509450536407041,imilkies,smyyh,,"Lepas baca apa yang JN buat dekat instastory tu, aku pun terfikir juga. Ramai yg ingat #depressed tu main - main hm 🥀",[],[],[],1,0,2,['#depressed'],[],https://twitter.com/imilkies/status/947360652909146112,False,,0,,,,,,,"[{'user_id': '850509450536407041', 'username': 'imilkies'}]",,,,,"Lepas baca apa yang JN buat dekat instastory tu, aku pun terfikir juga. Ramai yg ingat  tu main - main hm 🥀"
53,947347756363993088,947347756363993088,1514700280000,2017-12-31,08:04:40,?aeianei? ?na GTB,3116127696,nsomma_,Nicole Somma,,Everyone is getting engaged and I’m like K when is it going to be my turn? #depressed,[],[],[],1,0,1,['#depressed'],[],https://twitter.com/nsomma_/status/947347756363993088,False,,0,,,,,,,"[{'user_id': '3116127696', 'username': 'nsomma_'}]",,,,,Everyone is getting engaged and I’m like K when is it going to be my turn? 
57,947324843996807169,947324843996807169,1514694817000,2017-12-31,06:33:37,?aeianei? ?na GTB,458045161,patricksayss,Camilla Dela Torre,,Yung pagod na nakakamatay tapos pag uwi ko ng bahay sasalubungin ako ng panglalait dahil sa pumapangit kong mukha. 💔💔💔 #depressed #wannadie,[],[],[],1,0,1,"['#depressed', '#wannadie']",[],https://twitter.com/patricksayss/status/947324843996807169,False,,0,,,,,,,"[{'user_id': '458045161', 'username': 'patricksayss'}]",,,,,Yung pagod na nakakamatay tapos pag uwi ko ng bahay sasalubungin ako ng panglalait dahil sa pumapangit kong mukha. 💔💔💔  
62,947297750059663360,947297750059663360,1514688358000,2017-12-31,04:45:58,?aeianei? ?na GTB,450967667,ethanstanton,Ethan Stanton,,I have a bad feeling I’m not going to be back at a good time for NYE in Hays #depressed,[],[],[],1,0,1,['#depressed'],[],https://twitter.com/EthanStanton/status/947297750059663360,False,,0,,,,,,,"[{'user_id': '450967667', 'username': 'EthanStanton'}]",,,,,I have a bad feeling I’m not going to be back at a good time for NYE in Hays 
71,947268616952487936,947268616952487936,1514681412000,2017-12-31,02:50:12,?aeianei? ?na GTB,767815188133269505,aussiestu83,Aussie Stu,,Nothing more depressing than taking down all the Christmas decorations. The house always looks so bare. #SadSack #Depressed,[],[],[],3,0,3,"['#sadsack', '#depressed']",[],https://twitter.com/AussieStu83/status/947268616952487936,False,,0,,,,,,,"[{'user_id': '767815188133269505', 'username': 'AussieStu83'}]",,,,,Nothing more depressing than taking down all the Christmas decorations. The house always looks so bare.  
73,947245177936252931,947245177936252931,1514675824000,2017-12-31,01:17:04,?aeianei? ?na GTB,4323699442,antjoisce,Tony,,I live with my dad as I'm disabled and #depressed but he always puts his cats first. Feel completely worthless.,[],[],[],1,0,2,['#depressed'],[],https://twitter.com/antjoisce/status/947245177936252931,False,,0,,,,,,,"[{'user_id': '4323699442', 'username': 'antjoisce'}]",,,,,I live with my dad as I'm disabled and  but he always puts his cats first. Feel completely worthless.
83,947199459208908800,947199459208908800,1514664923000,2017-12-30,22:15:23,?aeianei? ?na GTB,2278141788,ughh_who,Ughh,,It’s hard to stay strong when all you want to do is crumble. #depressed 😔,[],[],[],1,0,1,['#depressed'],[],https://twitter.com/ughh_who/status/947199459208908800,False,,0,,,,,,,"[{'user_id': '2278141788', 'username': 'ughh_who'}]",,,,,It’s hard to stay strong when all you want to do is crumble.  😔
91,947181935201280001,947181935201280001,1514660745000,2017-12-30,21:05:45,?aeianei? ?na GTB,47414938,daidais_,Denis L.E. Favreau,,Almost thirty still the same shit #beer #depressed and #awesome,[],[],[],1,0,2,"['#beer', '#depressed', '#awesome']",[],https://twitter.com/daidais_/status/947181935201280001,False,,0,,,,,,,"[{'user_id': '47414938', 'username': 'daidais_'}]",,,,,Almost thirty still the same shit   and 
93,947178254837977088,947178254837977088,1514659868000,2017-12-30,20:51:08,?aeianei? ?na GTB,6309642,cw_london,Clive W,,Back to normality and back to work for a night shift tomorrow night #nhs #depressed #wishitcouldbechristmaseveryday,[],[],[],1,0,1,"['#nhs', '#depressed', '#wishitcouldbechristmaseveryday']",[],https://twitter.com/cw_london/status/947178254837977088,False,,0,,,,,,,"[{'user_id': '6309642', 'username': 'cw_london'}]",,,,,Back to normality and back to work for a night shift tomorrow night   
117,947120076754472960,947120076754472960,1514645997000,2017-12-30,16:59:57,?aeianei? ?na GTB,165119962,cheddarsgal,Kassandra Lea,,The reality of being homeless in #2018 just became more realistic. #depressed #worried #scared,[],[],[],1,0,1,"['#depressed', '#worried', '#scared']",[],https://twitter.com/CheddarsGal/status/947120076754472960,False,,0,,,,,,,"[{'user_id': '165119962', 'username': 'CheddarsGal'}]",,,,,The reality of being homeless in  just became more realistic.   
119,947117749301645312,947117749301645312,1514645442000,2017-12-30,16:50:42,?aeianei? ?na GTB,29936734,aprilfeigles,April Feigles,,Isn’t there a job where you are on vacation 24/7? #missingvacation #depressed #hatestress,[],[],[],1,0,2,"['#missingvacation', '#depressed', '#hatestress']",[],https://twitter.com/AprilFeigles/status/947117749301645312,False,,0,,,,,,,"[{'user_id': '29936734', 'username': 'AprilFeigles'}]",,,,,Isn’t there a job where you are on vacation 24/7?   
122,947106701798445056,947106701798445056,1514642808000,2017-12-30,16:06:48,?aeianei? ?na GTB,95799551,mandapandajean,Amanda Jean☀️,,How I deal with a large chunk of my stuff getting stolen: buy more stuff with money I don't have. #help #depressed,[],[],[],1,0,1,"['#help', '#depressed']",[],https://twitter.com/mandapandajean/status/947106701798445056,False,,0,,,,,,,"[{'user_id': '95799551', 'username': 'mandapandajean'}]",,,,,How I deal with a large chunk of my stuff getting stolen: buy more stuff with money I don't have.  
124,947101224960233475,947101224960233475,1514641502000,2017-12-30,15:45:02,?aeianei? ?na GTB,2243690014,jbstarification,Jesse Bates,,"Parce que les citations positives on en entend assez parler !
#Depressed #quote pic.twitter.com/vo7wldn3J5",[],[],['https://pbs.twimg.com/media/DSTHiq2XcAAUeUn.jpg'],1,0,2,"['#depressed', '#quote']",[],https://twitter.com/jbstarification/status/947101224960233475,False,,0,,,,,,,"[{'user_id': '2243690014', 'username': 'jbstarification'}]",,,,,"Parce que les citations positives on en entend assez parler !
  pic.twitter.com/vo7wldn3J5"
125,947101123575537664,947101123575537664,1514641478000,2017-12-30,15:44:38,?aeianei? ?na GTB,2243690014,jbstarification,Jesse Bates,,"Parce que les citations positives on en entend assez parler !
#Depressed #quote pic.twitter.com/IJWZH8WKIe",[],[],['https://pbs.twimg.com/media/DSTHcxhWsAAjJML.jpg'],1,0,1,"['#depressed', '#quote']",[],https://twitter.com/jbstarification/status/947101123575537664,False,,0,,,,,,,"[{'user_id': '2243690014', 'username': 'jbstarification'}]",,,,,"Parce que les citations positives on en entend assez parler !
  pic.twitter.com/IJWZH8WKIe"
126,947101000292294656,947101000292294656,1514641449000,2017-12-30,15:44:09,?aeianei? ?na GTB,2243690014,jbstarification,Jesse Bates,,"Parce que les citations positives on en entend assez parler !
#Depressed #quote pic.twitter.com/ImrXGLeTOv",[],[],['https://pbs.twimg.com/media/DSTHVqqXcAA9caU.jpg'],0,0,0,"['#depressed', '#quote']",[],https://twitter.com/jbstarification/status/947101000292294656,False,,0,,,,,,,"[{'user_id': '2243690014', 'username': 'jbstarification'}]",,,,,"Parce que les citations positives on en entend assez parler !
  pic.twitter.com/ImrXGLeTOv"
129,947096422511341569,947096422511341569,1514640357000,2017-12-30,15:25:57,?aeianei? ?na GTB,2273840826,3dprint_seattle,Mike 🕹👀Ⓐ,,"Ugg I hate birthdays.... Wish I did not have them.
#birthdays #depressed #birthday",[],[],[],1,0,2,"['#birthdays', '#depressed', '#birthday']",[],https://twitter.com/3Dprint_Seattle/status/947096422511341569,False,,0,,,,,,,"[{'user_id': '2273840826', 'username': '3Dprint_Seattle'}]",,,,,"Ugg I hate birthdays.... Wish I did not have them.
  "
135,947066333052760064,947066333052760064,1514633184000,2017-12-30,13:26:24,?aeianei? ?na GTB,1548023726,nishkawolf,Lady No-Kids,,"people who've never been #depressed a day in their life give the dumbest advice istfg like ""take a walk early in the morning, it's so refreshing!"" okay debbie I haven't brushed my teeth in 3 days cause I can't manage the 5 steps to the bathroom sink but okay",[],[],[],1,1,10,['#depressed'],[],https://twitter.com/NishkaWolf/status/947066333052760064,False,,0,,,,,,,"[{'user_id': '1548023726', 'username': 'NishkaWolf'}]",,,,,"people who've never been  a day in their life give the dumbest advice istfg like ""take a walk early in the morning, it's so refreshing!"" okay debbie I haven't brushed my teeth in 3 days cause I can't manage the 5 steps to the bathroom sink but okay"
136,947061003862155264,947061003862155264,1514631913000,2017-12-30,13:05:13,?aeianei? ?na GTB,947052588440023040,justinaagu6,justina agu,,"this girls self,they think speaking BiG bIG gRammer makes them to be seen as being smart.I dey shop as one girl lyk dat wan buy bread,she look bread finish and sigh,,,another tin i hear b say""i don't like dis bread,it is #depressed"" my God! english no go make me deaf oo",[],[],[],1,0,1,['#depressed'],[],https://twitter.com/justinaagu6/status/947061003862155264,False,,0,,,,,,,"[{'user_id': '947052588440023040', 'username': 'justinaagu6'}]",,,,,"this girls self,they think speaking BiG bIG gRammer makes them to be seen as being smart.I dey shop as one girl lyk dat wan buy bread,she look bread finish and sigh,,,another tin i hear b say""i don't like dis bread,it is "" my God! english no go make me deaf oo"
139,947023120052895744,947023120052895744,1514622881000,2017-12-30,10:34:41,?aeianei? ?na GTB,736044887280226304,notmikeydavis,mikey,,Oh look at that it's 3:30am and I'm #depressed,[],[],[],1,1,6,['#depressed'],[],https://twitter.com/notmikeydavis/status/947023120052895744,False,,0,,,,,,,"[{'user_id': '736044887280226304', 'username': 'notmikeydavis'}]",,,,,Oh look at that it's 3:30am and I'm 
143,947000059731857408,947000059731857408,1514617383000,2017-12-30,09:03:03,?aeianei? ?na GTB,2957077558,novatheprotogen,Snivy Holley,,I feel as if right now I'm a worthless Human being #depressed,[],[],[],1,0,1,['#depressed'],[],https://twitter.com/NovaTheProtogen/status/947000059731857408,False,,0,,,,,,,"[{'user_id': '2957077558', 'username': 'NovaTheProtogen'}]",,,,,I feel as if right now I'm a worthless Human being 
145,946993756095569921,946993756095569921,1514615880000,2017-12-30,08:38:00,?aeianei? ?na GTB,2899636365,katieprestonn,k a t i e,,Omg!! Happy birthday boo💕💕thx for making life fun & always being there💋🎉!! #16 #depressed  pic.twitter.com/gCJtbTTj6J,[],[],"['https://pbs.twimg.com/media/DSRly4GUMAAbmub.jpg', 'https://pbs.twimg.com/media/DSRly4GVoAA5SW6.jpg', 'https://pbs.twimg.com/media/DSRly4EV4AAXSYZ.jpg', 'https://pbs.twimg.com/media/DSRly4FUIAAyhoR.jpg']",2,1,4,['#depressed'],[],https://twitter.com/katieprestonn/status/946993756095569921,False,,0,,,,,,,"[{'user_id': '2899636365', 'username': 'katieprestonn'}]",,,,,Omg!! Happy birthday boo💕💕thx for making life fun & always being there💋🎉!!    pic.twitter.com/gCJtbTTj6J
146,946990442301845504,946990442301845504,1514615090000,2017-12-30,08:24:50,?aeianei? ?na GTB,712455149742993408,krystinmccall7,Krystin Mccall,,Well the last couple days have been rough I tried to succeed and surpass the difficult moments but can't win. #sad #depressed,[],[],[],0,0,0,"['#sad', '#depressed']",[],https://twitter.com/KrystinMccall7/status/946990442301845504,False,,0,,,,,,,"[{'user_id': '712455149742993408', 'username': 'KrystinMccall7'}]",,,,,Well the last couple days have been rough I tried to succeed and surpass the difficult moments but can't win.  
151,946971844594114560,946971844594114560,1514610656000,2017-12-30,07:10:56,?aeianei? ?na GTB,853376398790205444,gospel66,The GOOD NEWS,,"When you are #feeling down, #depressed and overcome pray and read God's written and living #word",[],[],[],0,0,1,"['#feeling', '#depressed', '#word']",[],https://twitter.com/gospel66/status/946971844594114560,False,,0,,,,,,,"[{'user_id': '853376398790205444', 'username': 'gospel66'}]",,,,,"When you are  down,  and overcome pray and read God's written and living "
154,946966221249015808,946966221249015808,1514609315000,2017-12-30,06:48:35,?aeianei? ?na GTB,945492035196346368,xander13542580,Xander,,Lol depression is my best friend you know?😂😂😂 #depressed #depression #bestfriend,[],[],[],0,0,1,"['#depressed', '#depression', '#bestfriend']",[],https://twitter.com/Xander13542580/status/946966221249015808,False,,0,,,,,,,"[{'user_id': '945492035196346368', 'username': 'Xander13542580'}]",,,,,Lol depression is my best friend you know?😂😂😂   
162,946931851280691203,946931851280691203,1514601121000,2017-12-30,04:32:01,?aeianei? ?na GTB,862928447307427840,otavioyuuki,☀ Otávio ⚡️,,Porque nada que a gente faz nunca está bom? #depressed #triste,[],[],[],0,0,1,"['#depressed', '#triste']",[],https://twitter.com/otavioyuuki/status/946931851280691203,False,,0,,,,,,,"[{'user_id': '862928447307427840', 'username': 'otavioyuuki'}]",,,,,Porque nada que a gente faz nunca está bom?  
164,946926697110298625,946926697110298625,1514599892000,2017-12-30,04:11:32,?aeianei? ?na GTB,734443376544763904,thegeekygirl18,🌙Crystal Moon🌙,,"#depressed #whyamilikethis #fat 

Im tired of being fat
Im tired of being tired
Im tired of being a failure
Im tired of being me pic.twitter.com/UJuw7IFrCT",[],[],[],1,0,0,"['#depressed', '#whyamilikethis', '#fat']",[],https://twitter.com/thegeekygirl18/status/946926697110298625,False,,1,,,,,,,"[{'user_id': '734443376544763904', 'username': 'thegeekygirl18'}]",,,,,"   

Im tired of being fat
Im tired of being tired
Im tired of being a failure
Im tired of being me pic.twitter.com/UJuw7IFrCT"
170,946891518052270080,946891518052270080,1514591504000,2017-12-30,01:51:44,?aeianei? ?na GTB,2494179997,mhn247,Mental Health News,,Can't sleep because I'm in a #depression and I'm in a #depression because my sleeping pattern is messed up due to the holidays... Trying to think when #depressed is like trying to think though treacle... Sadly the bad thoughts get through just a little too often...,[],[],[],1,0,2,"['#depression', '#depression', '#depressed']",[],https://twitter.com/mhn247/status/946891518052270080,False,,0,,,,,,,"[{'user_id': '2494179997', 'username': 'mhn247'}]",,,,,Can't sleep because I'm in a  and I'm in a  because my sleeping pattern is messed up due to the holidays... Trying to think when  is like trying to think though treacle... Sadly the bad thoughts get through just a little too often...
186,946861965976236032,946861965976236032,1514584459000,2017-12-29,23:54:19,?aeianei? ?na GTB,93067344,shelgha,sheila westlake,,Thanks YTFC depressed boys in this house yet again... #YTFC #depressed,[],[],[],0,0,1,"['#ytfc', '#depressed']",[],https://twitter.com/shelgha/status/946861965976236032,False,,0,,,,,,,"[{'user_id': '93067344', 'username': 'shelgha'}]",,,,,Thanks YTFC depressed boys in this house yet again...  
187,946857649026584576,946857649026584576,1514583429000,2017-12-29,23:37:09,?aeianei? ?na GTB,2666301586,emmagaedele,e m m aツ,,people make a big deal out of nothing & i just want cfa #stressed #depressed #butveryblessed 🤪🤪,[],[],[],1,0,4,"['#stressed', '#depressed', '#butveryblessed']",[],https://twitter.com/emmagaedele/status/946857649026584576,False,,0,,,,,,,"[{'user_id': '2666301586', 'username': 'emmagaedele'}]",,,,,people make a big deal out of nothing & i just want cfa    🤪🤪
195,946829451702276096,946829451702276096,1514576707000,2017-12-29,21:45:07,?aeianei? ?na GTB,946823303443906560,tiredlittleone,•,,"I just need friends, please talk  #depressed",[],[],[],2,0,2,['#depressed'],[],https://twitter.com/tiredlittleone/status/946829451702276096,False,,0,,,,,,,"[{'user_id': '946823303443906560', 'username': 'tiredlittleone'}]",,,,,"I just need friends, please talk  "
199,946812923602665478,946812923602665478,1514572766000,2017-12-29,20:39:26,?aeianei? ?na GTB,920129447348637697,juliaknilsson,Julia Karin Nilsson,,"Guess what's back back back? Back again again again, well if it's not my favourite thing in the whole wide world #anxiety hate feeling #depressed which I am feeling today. #quote to read when you have anxiety Julia. read them. You will survive this one too, I promise you. pic.twitter.com/O6r1CDuHRc",[],[],"['https://pbs.twimg.com/media/DSPBU8HW0AAPFk-.jpg', 'https://pbs.twimg.com/media/DSPBU8HXkAcS_yN.jpg', 'https://pbs.twimg.com/media/DSPBU8JWAAIzOi6.jpg', 'https://pbs.twimg.com/media/DSPBU8FWkAE0KBp.jpg']",1,0,3,"['#anxiety', '#depressed', '#quote']",[],https://twitter.com/juliaknilsson/status/946812923602665478,False,,0,,,,,,,"[{'user_id': '920129447348637697', 'username': 'juliaknilsson'}]",,,,,"Guess what's back back back? Back again again again, well if it's not my favourite thing in the whole wide world  hate feeling  which I am feeling today.  to read when you have anxiety Julia. read them. You will survive this one too, I promise you. pic.twitter.com/O6r1CDuHRc"
203,946809761605079040,946809761605079040,1514572012000,2017-12-29,20:26:52,?aeianei? ?na GTB,434948511,ronniebadowski,Veronica,,"#DEPRESSED Remember behind every #CLOUD, the #SUN is still shinning.",[],[],[],1,0,1,"['#depressed', '#cloud', '#sun']",[],https://twitter.com/RonnieBadowski/status/946809761605079040,False,,0,,,,,,,"[{'user_id': '434948511', 'username': 'RonnieBadowski'}]",,,,," Remember behind every , the  is still shinning."
204,946808289219641344,946808289219641344,1514571661000,2017-12-29,20:21:01,?aeianei? ?na GTB,23037884,esev45,sev,,I just lost all my pictures dating back to 2008.... so many concert pictures and videos... so many good times... Coachellax3.... 😭😭😭😭 #depressed,[],[],[],2,0,1,['#depressed'],[],https://twitter.com/esev45/status/946808289219641344,False,,0,,,,,,,"[{'user_id': '23037884', 'username': 'esev45'}]",,,,,I just lost all my pictures dating back to 2008.... so many concert pictures and videos... so many good times... Coachellax3.... 😭😭😭😭 
208,946795706647429123,946795706647429123,1514568661000,2017-12-29,19:31:01,?aeianei? ?na GTB,3430240569,ppri_7,Priya Rawat,,"If you’re not up all night working or skipping meals, you’re doing your phd wrong. #depressed #farawayfromthisworld",[],[],[],2,0,1,"['#depressed', '#farawayfromthisworld']",[],https://twitter.com/ppri_7/status/946795706647429123,False,,0,,,,,,,"[{'user_id': '3430240569', 'username': 'ppri_7'}]",,,,,"If you’re not up all night working or skipping meals, you’re doing your phd wrong.  "
209,946794025545236480,946794025545236480,1514568260000,2017-12-29,19:24:20,?aeianei? ?na GTB,946791067793481728,casualdeprexxed,Casually Depressed,,So ready for my winter depression to be over. Spring depression here I come. #depressed #imfine #imnotfine,[],[],[],2,0,1,"['#depressed', '#imfine', '#imnotfine']",[],https://twitter.com/casualdeprexxed/status/946794025545236480,False,,0,,,,,,,"[{'user_id': '946791067793481728', 'username': 'casualdeprexxed'}]",,,,,So ready for my winter depression to be over. Spring depression here I come.   
213,946784184458203137,946784184458203137,1514565914000,2017-12-29,18:45:14,?aeianei? ?na GTB,194280820,katiexdarling,PRINCESS,,follow me for more #relatable #content ab being fucking #depressed,[],[],[],1,0,2,"['#relatable', '#content', '#depressed']",[],https://twitter.com/katiexdarling/status/946784184458203137,False,,0,,,,,,,"[{'user_id': '194280820', 'username': 'katiexdarling'}]",,,,,follow me for more   ab being fucking 
219,946776297459666944,946776297459666944,1514564034000,2017-12-29,18:13:54,?aeianei? ?na GTB,592745791,dangerousmahdi,Mickel007,,"Am depressed my ass off bruh!! 
#depression #depressed #worldnews",[],[],[],1,0,1,"['#depression', '#depressed', '#worldnews']",[],https://twitter.com/dangerousmahdi/status/946776297459666944,False,,0,,,,,,,"[{'user_id': '592745791', 'username': 'dangerousmahdi'}]",,,,,"Am depressed my ass off bruh!! 
  "
221,946772029545558016,946772029545558016,1514563016000,2017-12-29,17:56:56,?aeianei? ?na GTB,1071789972,erivvs,eRiv,,@gabolgar happy black mirror day!! Get ready to get #depressed,[],[],[],1,0,2,['#depressed'],[],https://twitter.com/erivvs/status/946772029545558016,False,,0,,,,,,,"[{'user_id': '1071789972', 'username': 'erivvs'}]",,,,,@gabolgar happy black mirror day!! Get ready to get 
