numb,tweet,label
2128,"Do you remember how strong you stood when you were mentally stressed out or perhaps depressed of certain outcomes with the big smile on your face? Well, practically the suffering won't probably end with a new year, so it's time to face 2k19 the same way. 

 ",1
2129,yas bret you're always making me laugh ily 😘 @bretmanrock,0
2130,I lost interest in so many things I used to love doing,1
2131,@justapenname @lettrs @RealJamesWoods btw you're a #brilliant,0
2132,"Amazing how you can be so fatigued and unmotivated, then a few sweet words of encouragement can mobilize you in minutes to leave the house. Words like ""He didn't deserve you"" or ""You can get better."" Or ""Chinese food buffet."" I'm not proud but that's where I am. ",1
2133,Today in Selfcare: beauty &amp; laughs Kung Fu Panda 3 #Wellness #joy #laughter #selfcare #therapist #philadelphia,0
2134,bruh iβ€™m tired of people making me feel guilty all the damn time,1
2135,Low brain serotonin levels and the range of emotion available to sufferers of major depressive disorder   pic.twitter.com/HjjybMDHaX,0
2136,"Quite glad for a spot of rain, and happy it held off until ‘lunch’ so daughter no1 could enjoy circus antics at school this am.",0
2137,"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. ",1
2138,I Barely Tweet???? I Have No Followers????,0
2139,"Drunk and singing along to bmth, asking alexandria and of mice and men, rip my parents eardrums  ",0
2140,I'm welcoming  after my first full calendar year since overcoming . This year I go all the way to realms uncharted.,0
2141,"physical wounds heal, people forget what happened to you, how hard you have to fight the demons inside every day. I wish people could see how hard every day is for  have 1/6 of my brain missing, some days are bad...   pic.twitter.com/6d8IwVHsfG",1
2142,So now our Parliament is going to limit the Supreme Court of its powers to save  & Co from  case. ,0
2143,How did I become a virus? Awareness listening the great music by  ,0
2144,Just woke up  but want to go back 2 sleep. ,1
2145,Wait. Dont you think that the scarves are actually teaser?,0
2146,@Kawells00 Oh your art so wonderful 😭,0
2147,@SpnTentation Thank you! My first solo run!  #excited #andnervous,0
2148,"“We just have to hold on a bit longer, then we can sink this monster into the ocean.” #foodparty",0
2149,"Sometimes I want to apology just to make things better.  I have nothing to apologize, very opposite of that, I deserve an apology.  But my heart smells of loneliness and desperation...  ",1
2150,I am annoying…I tried text my friend…she said she was dealing with something…*sigh*…I just need someone talk to…,1
2151,When you wished you never woke  ,1
2152,Super depressed for no reason! Yaayyy. Screw my life lol   ,1
2153,Only thing I've done today is brushed my teeth & took a bath ...  ,1
2154,Went to bed last night so excited. Now I don't even want to get out of bed.  ,1
2155,@TeeqoFaZe Didnt make the Teeqo OMEGLE CUT!!!!! :( ,0
2156,Sometimes the most difficult thing for a person is facing themselves.,1
2157,And again the same problems as all season and last year and the year before.  ,0
2158,No one understands me... myself included...,1
2159,Feeling very very lazy to pack :( I don't want to go home just yet !!   ????,1
2160,I always have a reason to be upset and,1
2161,I can't sleep knowing Brittany is leaving in a couple days.. ????????,0
2162,@Hayles_101 Delaney keeping up his awesome Manchester United transfer record...\n\n😂,0
2163,"depression is fucking shitty, I started things I thought I would enjoy doing like my YouTube channel, my blog, ive lost interest in everything i fucking loved. fuck You depression",1
2164,@JustinJeffre mornin sexy phantom crush hottie happy tremendous totally fun Tuesday love n hugs enjoy it xxoo love yas tons n bunches xxoo,0
2165,"Oklahoma, South Carolina, Idaho, and Louisiana I'll see you this fall 😍 #excitement",0
2166,I always get  between Dec. 26 and . And really on into January. ?,0
2167,All a Nigga wanna do now send time with his girl . . is that so much to ask ?? Asf,0
2168,I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore…,1
2169,"Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016  ",0
2170,Christmas Day meltdown. An hour of arguing in the street while trying to walk to lunch at her parents. ,0
2171,@RuthieeL &amp; @EamonnHolmes are total entertainment on @thismorning #brilliant #sofunny #myfaves,0
2172,"I find it hard today to be grateful for 2015. I had hoped for more progress in my recovery. So, i let you go 2015.  ",1
2173,@SSAFA Congratulations #DamianDagg and #JoshuaThorne. I wish you a  #future #together❤️,0
2174,@071304Nathan Happy #blissful birthday,0
2175,"I don't know why I'm like this but, whenever I see him, I just smile and feel happiness when he's around💕",0
2176,Kisses me on my forehead telling me β€come on baby. Relax letβ€™s have some fun. Just for a little whileβ€. Weβ€™re just going to a birthday party for a little while. But I hate people and itβ€™s past my bed time.   ,1
2177,Depression reality: Trapped inside my skin and trying to tear myself out but no-one knows I'm trapped or sees my struggle.,1
2178,"@SaidTheSky @DasEnergiFest @mitchell_thayne Bro, you should be #smiling you're bring all of us smiles. Share the experience #together",0
2179,"Honestly considering grabbing a cider, putting on Forest Gump and having a good ugly cry.  ",0
2180,@HUUEducation Thanks! Happy there are other sabbs here. Hope we can talk at lunch :),0
2181,Being deprived of Godâ€™s joy will lead you to addictive carnal pleasure... Looking for Love in all the wrong places...! ,0
2182,should of just slept through this charger game ,0
2183,"Dissociation is quite something. Weird to be disconnected from internal feeling, the senses and the environment. Bless serotonin ",0
2184,"For as long as I can remember, I've had trouble falling and staying asleep. I struggle with severe anxiety which is one of the reasons I have such difficulty sleeping. My parents gave me a weighted blanket for Xmas and for the first time ever, I slept through the night",1
2185,I wish I wasn't Here. I can't take this much longer. Feel worthless. Don't know how to change things.That's what  is like,1
2186,“Have no #fear of #perfection - you'll never reach it.” ― Salvador Dalí #Agile #designthinking,0
2187,"Ppl think it's just so easy to change your whole life, but it's not. Ugh, money ",1
2188,"@WorldFringeDay Heehee. I did chuckle to myself when i saw what it actually was, so you did get a laugh out if me. \n😀",0
2189,"This morning, I’m resetting my world view. I can’t imagine not being able to save my child, my friend, my parent, or the stranger standing next to me from gun violence. Survivor guilt is brutal. Let us agree that modern mass shootings must stop. ",0
2190,"How rich people be ? I wake up everyday and hustle hard only to be broke and that's why I'm depressed. I couldn't wake up, not have to worry about how I can make ends meet and be even remotely sad. Get a  friend they'll help you feel alive.",1
2191,??????????   i can't wait for the bridge to eventually collapse so i don't need to jump off myself. ????   pic.twitter.com/lMO6Tds2He,1
2192,2015 hasnt started yet and I'm already fed up with it ,0
2193,Grind smarter.  #Hustle #Grind,0
2194,Feeling utterly worthless and that Iβ€™ll always be alone!  ,1
2195,Fighting with exboyfriend-  Me: I need space.  Him: Maybe if you didn't take so many meds... Me: hahahahahaha   ,1
2196,This loneliness is a black hole in which I cannot seem to escape... ,1
2197,I donβ€™t mean to drop in if we havenβ€™t spoken in awhile. Iβ€™m trying to make myself better and learn from old friends so I can be better for them and for me. itβ€™s a constant struggle justifying my importance to myself and to others. ,1
2198,"I don't want to be here anymore, and nobody would care if i did go, so why am I still here?   ",1
2199,"seulgi, fret not. that's okay!",0
2200,"Home … Grab a cheer for and check out our sweet early bird deals. Have a safe, free day",0
2201,"I'm having a good day today, might have a terrible one tomorrow, but I just want to remember that at least I had a good day. It's so easy to forget  ",1
2202,"My wish for 2015 is that no one suffering from  should EVER feel alone. That they would receive help, love, support & kindness.",0
2203,I get to spend New Year's home again alone and lonely. ???• ,1
2204,Not in the spirit of  . In fact,0
2205,Losing my uncle after the wedding its just....I dunno ,1
2206,It takes a smoke detector 4 months to stop beeping if you were wondering how #lazy I am. #lol #funny #Comedy #laughs #CrackMeUp #hilarious,0
2207,I feel like I'm rooting for 'da bears and they're down 42-0. ,0
2208,@Good_Therapy and @CounsellorsCaf are talking about #depression today! What's trending in your community?,0
2209,"Feeling really down today, guys ?? not posting much but my dms are open if anyone wants to chat.  ",1
2210,"@johntassparker Well, at the time, I think there was that concern. Now it is all bright and shiny with a price tag to match.",0
2211,The team looked so uninspired after 20-30 mins day. You'd think the HT team talk would have helped. Guess again.  ,0
2212,@DavidLammy This kind of abuse is UNBELIEVABLE and an absolute disgrace. It makes me sad to see this #dismayed,1
2213,I'm not sure why we get excited for  it's just one day closer to our deaths   - anyhow drink up tonight ???�,0
2214,"I want 2 wish every Amazing person I've met & conversed on Twitter Health, love & happiness for 2017! Thank u guys??’™ ",0
2215,"Be vewy, vewy quiet. I'm hunting my low self esteem, you wascalwy depwession you. Or, why I don't own a gun.  ",1
2216,"If I die tonight will it extinguish a light or will it raise hope for a someone else? It might do both n that's my hope.

  ",1
2217,"Don't die in silence, Talk to someone today about those issues bothering you .... kills faster than AIDS",1
2218,YOU MIGHT BE TRYING TO FILL THE VOID IN YOUR #HEART WITH ALL SORTS OF THINGS BUT THAT PLACE BELONGS TO JESUS CHRIST #music #worry #love #SMM,0
2219,@BollyBigBolt #cheerful That pink makes the other colours pop! x,0
2220,The  is no joke as I have suffered from   myself at this time of year I implore you to look after yourself & loved ones,0
2221,Can't wait to be rid of 2014   ,1
2222,"Oh yeah, it feels so good to be alive and alone here in my joint! Thank God! #excitement ☺️☺️☺️",0
2223,Nearly 12 o'clock and we are here listening to music and my girlie is making me howl with her dancing #oldtunes #daughter #laughs #memories,0
2224,.  I really don't want to interact with anyone in person  today.,1
2225,Words can't explain how thankful I am that I woke up today! It's all I need to know how blessed I truly am! #iGotAnotherDayToCreateLife 😍,0
2226,oh how i just love love love glee doing billy joel's numbers!!!!,0
2227,"I hate it when someone says, ""Why are you ? You have nothing to be depressed about?"" It's chemical! I  can't help it!! ",1
2228,psa: if you read while you're laying out you sort of forget about the boiling sun and the sweat poring down your face 🙌,0
2229,Really enjoying candles and incense around the house at the moment - brings a sense of calm 💆🏽 #candles #incense,0
2230,Witnessed pure beauty from Ft. Lauderdale #SolarEclispe2017 ,0
2231,is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more! ,0
2232,"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're  or . Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/CIMOnc0ocM",0
2233,"Just a thought, have I become afraid of things, safety in routine, what I know? ?  ",1
2234,"I went all my way out from the Vaal to Jozi to submit application forms for a post that closed 11 months ago, I feel stupid, ",0
2235,lol I can barely overcome the depression to throw a lasagna in the microwave most days I'm not gonna devote what little energy I have to going fucking vegan and frankly fuck you for trying to shame people over their individual consumption as some uniquely evil thing.,1
2236,"2014 has been super kind to me, I'll never forget it. Total lifechanger. Best year I've had since I was a teen. Blessed ",0
2237,  I am legitimately afraid of using social media. Too neurotic.,0
2238,Drinking my first pint at 10 in the morning fact ,0
2239," jump, but remain on track for their worst December since the",1
2240,"@JoeGibbsRacing who designed that scheme for the interstate car? and how did whoever approves it, approve it??  #yuck",0
2241,can have many different symptoms.  pic.twitter.com/CeORRKfncL,0
2242,"During this time, my nephew graduated high school & my nieces sang the national anthem at a baseball game, but other than that, I didn't leave the house. I lost interest in doing things I loved like reading. I cried...a lot. I brooded...I still brood.",1
2243,"Life is a privilege. Don't waste it on the b.s. emotion of . Celebrate life's silver linings, be parent and inspired.",0
2244,Happy bday @Dineo_Jazzz . You legit the big sister I never had 😌 have an amazing day dude 🙏🏽,0
2245,Geometric Design 80W Vape Kit  pic.twitter.com/qTuOiX6PO9,0
2246,Getting an unexpected phone call that instantly cheers you up &amp; makes you smile! :) #week12 #itsthelittlethings #smiles,0
2247,Bro it deadass suck when you try your best to make one person happy and end up letting everyone down #disappointment,1
2248,Absolutly shocking service from @bookingcom especially when owed £327 Expected better from a comp Ive dealt with 4 yrs #unhappy #badservice,1
2249,I'm having trouble catching my breath.,1
2250,I always wake up before my alarm goes off 🙄,0
2251,I need to get out of this little funk so I can write!! #writing #funk #writerslife #depressed,1
2252,hate seeing a shit photo of yourself and you think 'is that what i really look like'???«  ,1
2253,@stevenmnuchin1 Does your wife look #adorable at 6:00 a.m.?  #AdorableWife  #AdorableWedding  #AdorableHoneymoon #AdorableJet  #AdorableJob,0
2254, to combat  make your bed in the AM so you're less inclined to get back in it & stay there all day.,0
2255,"Hope 2016 is a better year for me, 2015 wasn't good. Hope things can go right in my life. ",1
2256,"Today I found out my boyfriend, whose not my boyfriend and probably has no idea he is my boyfriend has a girlfriend in real life. ",1
2257,@Harry_Styles Hi H how are you?Thankyou for always making me smile+being so genuinely kind!You deserve all the happiness in the world.67.801,0
2258,"So...for the first time in two days, I got up, showered, and I'm actually out. Because depression may suck, but, I have to keep fighting. ",1
2259,Itβ€™s hard to be in a positive mood when Iβ€™m so uncomfortable with my skin. I havenβ€™t been outside in a week. ,1
2260,"A #happy woman is always ., A #beautiful woman !😊😇\n#womanhood #beingwoman.",0
2261,For those feeling   or  during this festive period feel free to reach out. Here to listen ??‘�??�»,0
2262," is the thing which i hate the most and love to live with, for the simple reason that it keeps my mind working and keeps me awake",1
2263,This is why our services are so important   pic.twitter.com/4m1znv2l7T,0
2264,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,0
2265,Omg! It just keeps getting better! #MUGGYMIKE &amp; #Sam have to go back in! #LoveIsland #drama #hilarious,0
2266,Medication doesn't teach  people how to feel better or do better; this is something they have to learn for themselves. ,0
2267,"I just need 2 more things to do... But, why is it so hard? ???? ",0
2268,Let me ask you a question:\n\nDid you REALLY just let #worry be your first response?\n\n#blink #breathe #startover #getchafaithup,0
2269,Hello darkness my old friend  I've come to talk with you again...,1
2270,"Not being lonely involves so much more than just being in the company of others: a sense of community, a tribe, common values, goals, shared rituals, shared risks, the warm feeling that you are surrounded 24/7 by people who will risk their lives for you.   ",0
2271,Fellow  : How do you deal with  ?,0
2272,Why can't the voices in my head shut up?!  ,1
2273,ANOHNI asks basic questions of your soul and strips you bare. AND the music and visuals are incredible.   Fucking hell.  ,0
2274,#My #Mind is free of all aspects of #fear and #pain &amp; talk with me to produce #positive thought.\n#affirmation #thought #focus\nPlease retweet,0
2275,i'll have my own apartment and not have to sneak alcohol into my dorm room or worry about being loud #blessed,0
2276,"And yet again, @MarliePacker sets the back row bar high... Tackling and support play outstanding. Congrats on your 50th cap! #inspiring",0
2277,"There's no better way to relax than putting on a face mask, having a bath while drinking tea and listening to John Mayer #bliss",0
2278,"If there's one thing I hate, its being ignored. And everybody seems to be doing just that. Ugh.   ",1
2279,Glad the way eastenders is doing Lee's storyline   ,0
2280,"nobody could ever know the hidden pain or the hidden  or the hidden ,,,,, but ..",0
2281,"Lawdy how come only people that wanna help a  person are the 1st ones to say shit like: ""Smile! You're prettier when you smile!""",0
2282,@birdtabs A pleasure! ☺ the directory great way to start exploring new opportunities,0
2283,3 hours of sleep in the 3 days? I'm dieing  ,1
2284,It's a record! 5 minutes in to 2019 and I'm having a mEnTaL bReak DoWn! I literally fucking feel alone right now....,1
2285,Up bright and early for class today 😂👌🏾 I can't miss nane nother one,0
2286,@jaimitoelcrack7 Seriously...I've been sitting here for five minutes watching this in awe. It never gets less amazing.,0
2287,when can I really respect and love myself more than anybody else?,1
2288,Your inner bitch will do all she can to convince you that everything is hopeless and you are beyond . She loves you being  cos she has a captive audience to listen to her negativity. Don't fall for her BS! Nothing is ever as hopeless as she makes out.  pic.twitter.com/dBXeDgF3eR,0
2289,I always have trouble falling asleep π©,1
2290,So upset about not being able to pay for tickets myself :( really want to see the lion king again!!!!! ,0
2291,This morning has been hilarious 😂😂,0
2292,I wish I had a way of dealing with the pain. Instead I just cry and and hold my sleeping child  ,1
2293,@mycharlibrown @pcbcat43 Happy birthday Mom what a wonderful cake delivery youre blessed,0
2294,"If optimism is the key ??—� to success and if you can achieve a + outlook through positive thinking, there is no excuse for failure. ",0
2295,Streetlights coming on. We can see stars! #amazing #SolarEclipse2017,0
2296,How can i impress my crush if i always start acting weird when she talks to me or near me,0
2297,"@helen_bywater @SDWorxUKI @TonynJo9091 Congratulations Jo, that's fantastic #30Years #inspiring",0
2298,Wish something good would come into my life   ,1
2299,I cant wait to disappear and get forgotten.???” ,1
2300,@DiceMore I guess she got tired of her war on Tony that's been raging for about a year.,0
2301,I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her.,1
2302,I've lost all interest in doing things ever since the 18th.,1
2303,I am in complete Christmas withdrawl #???¥  ,0
2304,"Making me so happy that I forget to be  ,   and   . Thank you, baby ????",1
2305,"If you're reading this, I love you β¤
  ",1
2306,I'm now jealous of Georgia Southern. Welcome to my life as an FAU fan.,0
2307,"I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away.",1
2308,"nice just spend this New Year's Eve without even making dinner, for me now these parties are days like the others .. And then I do not have to be sad .. how can I be happy if not even the parties can pass as everyone..
  ",1
2309,The person who tries to keep everyone happy often end up feeling the loneliest????????    pic.twitter.com/bycoisYJ9A,0
2310,"In recovery, we may struggle to release some beliefs that were true in an episode of  or , but that aren't now. E.g. ""I only have the energy to go out once a week; shopping = panic."" Part of  is challenging these thoughts & gently nudging ourselves on.",1
2311,"1 Samuel 18:15\nAnd when #Saul saw that he had great #success, he stood in #fearful #awe of him.",0
2312,Well that's the car handed back. ,0
2313," 2 dosorder (hypomania and ) is about 20%, while lesser grade Bipolar Spectrum Disorder is about 70 %",0
2314,"John 14:27\nLet not your heart be troubled, neither let it be afraid. #peace #afraid",0
2315,mum got out of a rlly bad car crash completely not injured and i found a rlly sentimental piece of jewellery i thought i'd lost #blessed,0
2316,"Emotional day, well time of the year for me ",1
2317,Baywatch movie is so friggin #awesome #funny #delightful,0
2318,"Some days the  settles in the soul. The eyes don't twinkle, the lips forget to  and the  sinks.",0
2319,huddling before flames\ndon't let poetry scare you\nproduction is wild\n#haiku,0
2320,thank god this year is over tonight I hated this year so much had very bad year this year fuckd up year   ???¢??????’”???‰,1
2321,"The Gateway to Freedom Kit when you need the tools to break  from ,  and keep going. pic.twitter.com/WtML2wyu7y",0
2322,Hey what s up family I'm having depression for dinner,0
2323,Im not really sad... I just feel empty... ,1
2324,new year's eve just makes me realise how lonely i am and i already want it to be over. i mean i'll only have to look at everyone's stories tomorrow anyway but new year's eve just makes me even more depressed.,1
2325,"this is exactly how i lost interest in pretty much everything that i wanted to do, know and learn more about once upon a time. now im happy doing trees and romance leaving important things to self appointed important people.",1
2326,"Such is my life! Too many weekends lost this summer to the damn IBS! So, so sick of it!   pic.twitter.com/z3Kw5dKl6K",1
2327,Thames beach #datamosh #glitch #glitchart #digitalart #abstractart #newmediaart #imagemanipulation #londontown #riverthames  #dystopia,0
2328,@gammarus @Steel_Con @Scott_Helme People know your serious now brother! #awesome,0
2329,My nephew just told me I can't have a cookie. .,0
2330,"Irrespective of the level someone is , sympathizing will definitely help him/her have some rest.",0
2331,@talkfreelyalway @westbrookdanni Haha 👌🏼it's nice to know you take the time to find out so much about me too #flattered 😘,0
2332,"I may have lost interest in things I used to love doing but I also went back to what I loved the most, something that's been a part of me since I was like 10 years old. That's listening to Kpop! I took a break earlier this year, but I found solace in listening to it during +",1
2333,"Instead of asking #blessing from GOD the Father, remain #engaged on #pilgrimage of remembrance. Never get #tired on spiritual pilgrimage.",0
2334,"I've been having trouble falling asleep lately, which has NEVER happened before on 3-4 consecutive nights. is stress catching up on me or have I finally caught mom's insomnia?? more at 3 am probably.",1
2335,"Woke up in a great mood, ready to get back to work 😊 ",0
2336,You got me w that one @AmazonPrime ! New #theTICK trailer is #hilarity,0
2337,"What I don't know is how to fight the . Lonely at work, lonely at home. Me, my thoughts and silence. You can build a very awful depression on it, doubt it that one can build a positive and happy person from a shit like that. But one can always try, I'll. Advise welcome",1
2338,What should i do with my life...so many things that i should do but so many things i dont wanna be doing,1
2339,Deeply saddened about Carrie Fisher and Debbie Reynolds passing. My heart goes to their family and friends.  ,0
2340,"once again, good afternoon to the uk charts only the us charts could take some notes from us 😊",0
2341,I love to start a writing session with 'Moon River' from the BREAKFAST AT TIFFANY'S soundtrack performed by Audrey Hepburn #amwriting #bliss,0
2342,trying to get over that i worked boxing night and am working tonight.. oh and im starting to get the flu.. ,0
2343,Hard to believe right now BUT there's a World waiting for your contribution-JesusChristWillHelpYouAccomplishYourDream-Ask,0
2344,@GutoAberconwy Your majority is 635 members of the public- believe me you have offended rather more than 635 voters!,0
2345,"I've lost interest in many things, What the hell am I doing ?!!! No tennis, no college and no energy for any thing just laying down on the coach watching Movies .. WHAT A LIFE!!
",1
2346,"Good riddance to a shocking year, roll on a more positive and happy one. Looking forward to restarting my life and getting the old me back.",1
2347,"Omfgoodness! I have gained soooooooooo much weight, it is on like donkey Kong! ",1
2348,I don't know how much longer I can play stupid 😒😔 #heartbroken #stupid #sadness,1
2349,ebullient [ih BUL yunt] adj.boiling; bubbling with excitement; exuberant. A boiling liquid can be called ebullient. Excited or enthusiastic.,0
2350,Bout to cry 😭 I just wanna sleep I hate this job 😩,1
2351,I have depression ? pff.....no.... . . . . . maybe...,0
2352,i don’t even wanna move from my bed.. ,1
2353,"I tend to ignore new year and all its resolutions that are too easy to break & then you feel worse about yourself.

Try new things any time, with gusto and commitment but don't punish yourself if it doesn't work, there are more tools in the box


",1
2354,"Up at 4am, angsty about not able to exercise (injury), desperate to run away on adventure .. Fucking, fuck; Black Dog's hunting ",1
2355,"Psalm 2:12 Kiss the Son, lest He be angry, And you perish in the way, When His wrath is kindled but a little.",0
2356,solar eclipse = annoyed mood but grateful. #cantwait #awe #cool #soon,0
2357,I probably won't get cure. Fuck it just let me die alone,1
2358,??’•it will be ok ??’•    pic.twitter.com/di7n1sDxAS,0
2359,"no alarm set, long lie, no plans tomorrow😍 #blissful",0
2360,@dp_srk_rk It's going 3 only. He has berdych tomorrow. Nothing to worry. Easiest draw,0
2361,"Would love to stop crying sometime today, on my tenth cry 🙄 deep sadness on top of food poisoning do not mix. #miserable",1
2362,"Being single is not that bad, you got time stay focus on your plans and goals, you don’t even have to deal with drama. Until 11pm hits and loneliness comes along ????   ",1
2363,No more Twitter for tonight... Today is officially my birthday.. and I wish I was dead... ????????    pic.twitter.com/t1TP7HcFJr,1
2364,"Gene Simmons, Ph.D. offers mental wellbeing to  souls. ",0
2365,"“In utter loneliness, a writer tries to explain the inexplicable.” ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? -?? John Steinbeck  ",0
2366,Imagine having a figure like  ffs I’d never wear clothes! shes just bloody perfect - wish I hadn’t seen these photos    pic.twitter.com/EKeUu6aXvY,0
2367,Of course Raj has twisted tea bags after I graduate..... I never got to throw my Boston tea party,0
2368,"At this point in time, I'm honestly feeling like I'm 90% done with editing. Maybe just for a while, but I've lost my LOVE for it. I'm only interested in editing very specific things. I currently have zero interest in doing my own full videos for my channel. I just wanna do packs.",1
2369,Is it me or  people write better ?,0
2370,"When I'm at work and depressed dont say ""you look unhappy"". I'm here and working, what next you'll go to Disney world  and tell little kids that that it's not the real character. I'm doing my best, don't shatter my illusion.  ",1
2371,I just want to watch One Punch Man and not get out of bed.,1
2372,This Ole Miss game is depressing to watch   ,0
2373,Happy birthday @primo_can_dance have a blessed one my G 🎂🍾,0
2374,Love kaayo nako tanan tao pero I think Iβ€™m just nothing to all of you.,1
2375,I’ve lost interest in so many things within the past 2 years so idek what I’m doing anymore π™ƒ,1
2376," is a garment of heaviness, another evil device of the devil, watch it!",0
2377,My new years resolution is literally to try my best not to kill myself. How sad is that.   ,1
2378,It's time like this that the lord is testing me and I just want give up. Just kill me now!   ,1
2379,Done absolute fuck all the last 2days ,1
2380,What do you do when your mother starts to hate a person you love?   pic.twitter.com/MTXm2Hxduj,0
2381,Tripped hard today! This is promising!   ,1
2382,Gosh I needed this to lift me up!  was getting me down  pic.twitter.com/aKXO9rDvom,1
2383,They love and want each other very much but they're timid and egoistical and just... just let your walls down!!!,0
2384,nothing better than going on holiday when the weathers grim at home,0
2385,You had a couple of good months but I basically kicked your Arse in 2018. And will beat you more in 2019. Thnx for everyone that constantly helps me xx   pic.twitter.com/nZgj476kk9,1
2386,♪ Racing all around the seven seas\nChasing all the girls and making robberies\n'Causing panic everywhere they go\nParty-hardy on Titanic... ♪,0
2387,"@camiIasvibe happy birthday girly. hope you have an amazing day, and I wish you a year of happiness and success 💞",0
2388,I could really go for a giant glass a milk and I have none.  ,1
2389,Im really sorry for being inactive and going on and off in this account. Work just...took all my time and motivation to do the things i like doing . I honestly lost all interest in like 90% of what i used to love. It's so fucking shitty of me im really sorry,1
2390,"Sucks that the only place I can go to if I can’t handle , is the one I don’t feel safe in.   And the only person I can _try_ to ask help if I need it, is the one I don’t trust.",1
2391,It's been a strange year. I beat  at last. I started 2 believe that  it really is2017 I'm ready ???…,0
2392,And I can’t do anything about it ????   pic.twitter.com/xviBD0HpaE,1
2393," aw this Steve story is heartbreaking.  is THE Worst feeling in the world. Well done, great job on storyline ???‰",0
2394,"If your nail polish has hardened or is gummy, place the bottle in a pan of boiling water. The polish will be like new.",0
2395,", , and  can be scary. Call 314-645-1567 to turn those monsters into smaller obstacles!  ",0
2396,@RandyRainbow Brilliant &amp; clever as always. #delight,0
2397,"I give u all u want &when I say Omg look! I always get late reactions, or you just straight up miss it.   pic.twitter.com/MXifaMocGY",1
2398,"So hard to fight the , especially during a chilly night with crickets singing!",1
2399,Attention Crew! it's a Happy Tuesday everybody! Make someone #laugh out loud today,0
2400,'s . Someone destroyed her . Who could have done such an awful thing? pic.twitter.com/L5ubpQp3QK,0
2401,"I don’t think there’s anything I can do...  I don’t have goals or dreams. I’m so used to simply trying to exhaustively survive that I have no part of myself able to justify my incessant plodding forward but I have nothing else to do with my time.
  ",1
2402,This time last year I was getting ready to jet off to Abu Dhabi ????,0
2403,Heading to PNC today to get the ball going for my MA! #goingforit #nervous #excited,0
2404,@coachforward Respect breeds cooperation whereas fear breeds doubt. Well said,0
2405,friends frm abroad today: why r u so serious.All changed ...                   Me: Is there anything to celebrate ?  ,0
2406,"People experience ,  in old age, for living alone or due to lack of close family ties and connections.  pic.twitter.com/dlGIALueNn",0
2407,@mizuvera I hope didn't scare other people who owned this figure that he will move at midnight 😂,0
2408,@Jesus_Luvs_Us Hello Jillian &amp; JC - a nice wisg from Betty for blessings to us all - I wish you the same - have a wonderful Tuesday! 😀,0
2409,Listening to this pumped up song to beat my depression so I can leave my apartment,1
2410,Now playing  -  on Total Dance,0
2411,@JaapUnited Sule is going to be a terrific player. Wouldn't be surprised to see him get some game time this year.,0
2412,"Always here, right? I'd like to see five of my friends post this message (Not share) to show u are always there if someone needs to talk. I think I know who will. ????  kills ????",1
2413,i just need for someone to rub my head tonight ...,1
2414,"i have lost all interest in things like gaming, twitter, kpop, drawing, drag race etc idk what im doing",1
2415,"@BuffettSongs 'life is so spicy up on bar-b-q hill.....looking good, you look so fine' #soveryfine #wow #:)",0
2416,"I want to die ! Fuck Christmas, humbug ! I'll pay someone $1,000 to kill me !... My life sucks, and if no one wants to kill me, guess I'll have to do it myself, like my baby sister ! Fuck God ! Fuck my life ! And fuck everyone who won't kill me !   ",1
2417,these gachas on both deresute and enstars. ,0
2418,How do I find joy and pleasure in life again?,1
2419,I dont know how many beers I've had and I dont know how many more im going to have all I know is im getting drunk  ,1
2420,When your at work and the button comes off your shorts 😐  #fatty,0
2421,Well i guess no clockwork for me ????,1
2422,Working on the day before new eve's day... Oh how I miss my childhood and those long christmas/new years breaks...,1
2423,"""@bandobssessedm: I deserve every single one of them.    pic.twitter.com/KQKxsY3KZX""",0
2424,"“Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up.”\nGalatians 6:9 NIV",0
2425,My God we live in a sick world!   ,1
2426,"- From December 26, 2012 - January 12, 2013 Was The Worst 18 Day's Of My Fucking Life ???¢   ",1
2427,The worst kind of pain is keeping yourself laughing to avoid the tears from falling.   ,0
2428,Really thinking about killing myself now   ,1
2429," and hell are exactly alike, except sometimes you get brief respites in hell.",0
2430,The worst part of working  is the  due to f'ed up melatonin and cortisol cycles.  ,1
2431,In the bath swimming about like a dolphin and there's not hot water left fml  ,0
2432,",, The solar eclipse was really cool.. #inspiring!",0
2433,and CLEARLY all this #breathless coverage isn't covering the REAL #Collusion story - #DNC &amp; #UkraineCollusion !!,0
