numb,label,tweet
1652,0,seeing sope perform otsukare always makes me happy no matter how much of a bad day I have
1653,1,"I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away"
1654,0,The new Era f Justice *2night I'm calling n all prayer intercessors&warriors 2pray against tht strong spirit f  fr the Election
1655,0,Happy new year... 2017 Bye bye the year of 
1656,0,I'm BEYOND entertained 😂 and in this case it's a sad thing to witness 😂😂 watch and loving the dms 😘 #flattered #cantdoitlikeme #poorthing 😋
1657,0,can have many different symptoms.  pic.twitter.com/CeORRKfncL
1658,0,@Mike_J_Lord You're welcome 😃
1659,0,I have so many things to look forward to ☺️ #positive  #lifeisgood
1660,0,"@exceptions Although I have a nice vulva, I choose not to intimidate other women with it."
1661,1,hate seeing a shit photo of yourself and you think 'is that what i really look like'???«  
1662,0,"As we think abt  across t generations at this time, a turkey sandwich & mince pie, in t company of strangers is seldom effective"
1663,0,No one can provoke you. No one can make you happy or unhappy. You are the one in control.
1664,1,goodnight im  thinking about how im always getting ignored and pushed away & how im nobody's first choice and how everyone stabs me in the back  i love camila tho
1665,1,"I'm glad I'm loved so much. Otherwise these ""kill your self"" ""Fuck the world"" ""I'm losing my mind"" Thoughts might actually take root.   "
1666,1,"â€œI couldnâ€™t be with people and I didnâ€™t want to be alone."" "
1667,0,@Good_Therapy and @CounsellorsCaf are talking about #depression today! What's trending in your community?
1668,1,It always hurts to be the one who cared more ??
1669,0,Robert looks like a lesbian   
1670,0,Stranger Things S2 25secs teaser! #excited 😲
1671,0,Dwight Howard been playing like his girl broke up with him or something 
1672,0,Take #photographs of life and write them in #journals #motivation #inspiration #life  #love #inspire #smile #quotestoliveby
1673,1,Feeling utterly worthless and that Iβ€™ll always be alone!  
1674,0," is dangerous. it's addicting. once you see how peaceful it is, you don't wanna deal with people. -Hedonist Poet"
1675,0,@TheOpen @RoyalBirkdale_ I'll be there with @Jimbo_7 cheering on @MattFitz94 on Friday - can't wait!
1676,0,i missed lunch bc i was doing an evaluation and it's wing wednesday 
1677,1,"I've lost interest in many things, What the hell am I doing ?!!! No tennis, no college and no energy for any thing just laying down on the coach watching Movies .. WHAT A LIFE!!
"
1678,0,"People experience ,  in old age, for living alone or due to lack of close family ties and connections.  pic.twitter.com/dlGIALueNn"
1679,1,"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful.    happens."
1680,1,"It hurts to know I'm practically invisible to you now, that I'm more of a bother to you then anything else.  "
1681,0,It's depressing because it's true???•   pic.twitter.com/HNIl8JFKDx
1682,1,This loneliness is a black hole in which I cannot seem to escape... 
1683,0,@mir_btc Eherium should make everybody happy
1684,0,"That feeling when you get your drawing tablet, and your not a pro expert manga drawer right off the bat. "
1685,1,Lost interest in all the things I even loved doing before. π©
1686,1,Honestly can’t trust anyone at this point. ????
1687,1,How would you feel if your parents were to argue each and every single day?  
1688,1,i thought i was getting better :/ 
1689,1,Can't sleep.. been awake for hours! Still haven't come up with an answer.. #stressed #cantsleep #sotired 
1690,1,Broken As I take this shattered glass And run it down my skin I hope for you the best In your devilish sin
1691,0,"Me and @DicksonEmily's snap streak is at 260, if that's not amazing I don't know what is #commitment"
1692,1,"I tend to ignore new year and all its resolutions that are too easy to break & then you feel worse about yourself.

Try new things any time, with gusto and commitment but don't punish yourself if it doesn't work, there are more tools in the box


"
1693,0,I didn't give @chelsopat @s0ccer15 credit for bringing me chocolate milk so here it is 🙏🏼 #grateful
1694,0,@ArriFaun This was such a great way to start the day lmao 🤣😂
1695,0,"I'm now casting for potential  for my ""Learning to swim"" photography project about .  pic.twitter.com/rnJp6UX2eV"
1696,0,Tweet at me some cool #madden clips u got
1697,1,I am not alone. I have his anger and my pain.#Pain #Alone #Depressed  pic.twitter.com/w3jNL6pM34
1698,0,Best evening adult drink w/chocolate #satisfaction is @Nestle DARK hot chocolate + chili powder + cinnamon + whiskey #delicious ☕️
1699,1,My face looks horrible after the prison experience and sadly I also lost interest in a lot of things I love doing.
1700,0,If there is serious conversations regarding institutional racism; black on black crime will be better understood..
1701,0,my vibe is being  and  in my local Texas Roadhouse
1702,0,I'm like 80% with college bull shit 
1703,0,I think depression and grief and anxiety and so many mental illnesses really are like the ocean. Sometimes it's a great day for swimming and sometimes the waves are knocking you flat. It never fully gets better. But try to hang on to the good days guys. I will too
1704,0,#31DaysOfJoy Laughter brings me so much joy! It's good for the ❤️. #laughter #laughterishealing #laughterisgoodforthesoul
1705,1,Wake me up in March.
1706,1,still feeling like crap. havent had a good christmas in quite a few years   
1707,1,I have exactly one more month to enjoy being in my 20's.   
1708,0,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless
1709,0,"""Anxiety is like a tornado, the most violent, horrific, and destructive atmospheric phenomenon""  "
1710,1,"If I die tonight will it extinguish a light or will it raise hope for a someone else? It might do both n that's my hope.

  "
1711,0,'A #pessimist sees the difficulty in every #opportunity; an #optimist sees the opportunity in every difficulty.' —Winston Churchill #quote
1712,1,Dear Life: Please be gently to me.
1713,0,@mycharlibrown @pcbcat43 Happy birthday Mom what a wonderful cake delivery youre blessed
1714,0,"'You dare threaten me, Thor, with so puny a weapon?'"
1715,1,I weep in the morning I'm mourning at night Got nothing left but this broken heart And there's no hope in sight Like a badly wounded animal Suffering endlessly Somebody needs to shoot me And put me out of my misery -from Train of Love  
1716,1,Balling my eyes out because I only have 3 days left with Zachary and I work....????
1717,0,"Do what makes you happy, be with who makes you smile, laugh as much as you breathe, and love as long as you live! #f4f"
1718,0,Going through the clothes I brought home and realize I left my one great pair of jeans in Wilm 
1719,1,"Dear 2018,
You hurt me. You beat me down. You made me want to end it.
But you pushed me over the finish line.
Goodbye.

Dear 2019,
I pray that you will be happier, and that I can feel worth again.
But even if not,
Bring it on.

I'm ready.

"
1720,0,Can finally start looking forward to my sisters wedding on Friday now the car is sorted ☺️🎉👰🏻 #relieved
1721,0,It's not selfish to love yourself...it's necessary.     pic.twitter.com/cemC66SQc3
1722,1,And so we arrive at the eve of the worst month of the year.  .  Any tips on making January more bearable?
1723,0,"5th step to overcoming  and  is to open your mind, it's your own belief systems that are screwed up.  Find another truth."
1724,1,3am smokes at night π¬ loving and hating life π‘πΌ never gonna sleep again π› forever alone and getting used to it π¤·π»β€β™€οΈ is a bitch
1725,0,of course my only follower unfollows
1726,1,it makes me feel a bit down in the dumps that I can't remember the last time I was invited to do anything
1727,0,"We may always rejoice, if we will only keep our head a little raised above the flood of human things. -St. John Chrysostom #quotes #joy"
1728,1,That moment when you get blindsided by something you wasn't expecting & now in a state of total disappointment & heartache....
1729,0,Perpetrators admit that it was never the fault of the victim.  Scarred and faultless are the victims of sexual violation. 
1730,0,"The Gateway to Freedom Kit when you need the tools to break  from ,  and keep going. pic.twitter.com/WtML2wyu7y"
1731,1,Wish I had took holidays instead of being at work 
1732,0,"do you feel  ?  ?  ? direct message me, i would love to interact with you guys ???„???„"
1733,1,"What's worse,  I don't want her knowing my whereabouts.   I'm tired of the , the  & not being able to live life."
1734,0,"""I'm telling you, the  eats you alive"""
1735,1,I have to pick up all the pieces of my heart & dignity! All over again .. by myself .. that's so pathetic & humiliating .. ??’”??¤§ 
1736,1,I just had another one of my breakdowns. I saw it coming. I've been feeling it for days. Back in isolation I go!  
1737,1,"don't tell me to cheer up; w/no friends (i want to see), no gf, no pets, i'm prob more  than u are  "
1738,0,"Longing to see Your face, Christ Jesus, I rejoice in the anticipation of Your coming again!"
1739,1,"This journey to become a YouTuber isn't easy for me. I walk with a purpose to fix me. To record it, edit it, then post it for all to see ain't easy. I do it for the one person that needed the message not the haters.  "
1740,0,"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything."
1741,0,just watch a revenge movie or write it down in a journal and let it all out
1742,0,???”???”???”???”???”???”???”  Until the Game is officially over. I assume a Loss... Why?? Bylsma and Lehner. ???”???”???”???”???”???”???” 
1743,1,"That moment when you can't eat, sleep, shower or care for yourself because of depression."
1744,0,That moment when you remember the Blue Bell ice cream in your freezer... After you've left Texas... ????????????????
1745,1," I can feel when my anxiety and depression medications are wearing off after about ten hours. This morning had to go pee five times in 45 mins, just the anxiety! Tonight a bit shaky and unsettled, but took my meds about 40 mins ago."
1746,0,@LATMultilingual #whattheworldneedsnow indeed; #laughter #fun #smiles #joy. #VanBiennale team are already in the mood!
1747,0,On our way to #Gamescom17 What can we expect and who will we meet? #excitement
1748,1,Truth is.... I loved you so much. And you broke my heart.
1749,1,"After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much... "
1750,1,So far my  goals is to return to the  with a new membership to start working off not only my  but getting myself in shape. This also means that I need to start eating more healthier as well.
1751,0,@DebraHorrocks @Fash_Rev have some shocking stats #fashionrevolution
1752,0,Today is already off to a great start..... 🙄 
1753,0,Deeply saddened about Carrie Fisher and Debbie Reynolds passing. My heart goes to their family and friends.  
1754,1,"This year was a rough one. A lot of my motivation was squashed by a lot of different things, and a lotta shit has felt hopeless. But, like. Honestly giving up has been out of the question for so long now that it still impresses me that I feel that strongly."
1755,1,I just can't get enough of 2018. What an awful year. I would like to hope things will be better but today I feel low. 
1756,0,Beware of little expenses. A small leak will sink a great ship. -Benjamin Franklin
1757,0,Pray for all communities and individuals facing mental health crises.  
1758,0,Can't believe I had 4 days off work and I'm back in tomorrow  ????????
1759,0,"“In utter loneliness, a writer tries to explain the inexplicable.” ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? -?? John Steinbeck  "
1760,1,"I just need someone to say, it's gonna be ok   "
1761,1,Feels like no one wants to talk to me   
1762,0,ive comed to realize that im never gonna get 1/5  
1763,1,Found out the peraon i liked wanted to that someone else #sadness
1764,1,Forgot my cheese cake at work 
1765,0,Anger replaced by love = calming. If we love Him all things (& whatever angers you) will work together for good.  
1766,0,Well seeing the #Eclipse2017 was #amazing really cool even though it only lasted 2 mins
1767,1,Can I just stay in bed and do nothing? I'm not feeling life today...
1768,1,A lot of  and  people out there looking for  but can't find it...
1769,0,Low brain serotonin levels and the range of emotion available to sufferers of major depressive disorder   pic.twitter.com/HjjybMDHaX
1770,0,@YourHorrorHost &amp; @pdeblassieiii THANK YOU for the retweets. Much #appreciated!!! #horror #monsters #MonsterBrawl @Sirens_Call
1771,0,@karenlynnn I'm just a dabbler but I'm very glad to meet you as well. 😊
1772,1,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. "
1773,0,The ravens are up 20-10 over the browns with under 4 mins to go. It isn't looking good for the texans.   
1774,0,mood is often one of the early symptoms of hypothyroidism (reduced activity of the thyroid gland).
1775,0,"Holidays can be tough. I've been there. If you're struggling this holiday and want to talk, I'm here.      "
1776,0,just got my phone confiscated for doing an anxiety test  great.  whelp bye again.
1777,1,"last year was the longest and worst year. i managed to finish reading only 2 books, lost interest in a lot of things, spent most of my time staring at laptop screen without doing anything, ate only when i really had to, questioned my life choices, motivation zero."
1778,0,@FreshFryBread lol! How am I supposed 2 play said tune when   ect?
1779,0,"This is heart-stopping, take-my-breath-away fun! I. Like. It. A lot. #justsayin #laughing"
1780,0,"Rejoice always, #pray continually, #givethanks in all circumstances; for this is God’s will for you in Christ Jesus. 1 Thess. 5:16-18 #joy"
1781,0,i'll never delete someone off facebook. it gives them a satisfaction that someone intimidated and i most certainly am not.
1782,1,"Unpopular opinion: Muslim parents are more strict on their female children than Christian parents. They are too over-protective of them which in turn leaves them depressed as a result of not being allowed to go out and not being allowed to make new friends.
"
1783,0,"Just seeing school idols fills me with energy, makes me want to cheer for them and makes me also want to sing and dance together with them!"
1784,0,My man has been working out of town for a year already & I still cry every time he has to leave  :(
1785,1,It creeps up on you    
1786,0,"Everyone want to win,but swear they never lost at anything. Victory is only sweet when you taste the bitterness of defeat."
1787,0,why doesnt she like meeeeeeeeeee
1788,0,@AmberX994874 Butcher Jim landed on his arse #hilarious #NinjaWarriorAU
1789,0,"Even though it's the hardest. Maturity is walking away from people that threaten your peace of mind, self respect, morals, and self worth."
1790,1,Been left and grandma's house want to see mummy and daddy   
1791,1,Today just isn't a good day for me. :( 
1792,1,"I dont hav purpose in doing things, i just do things cuz it is supposed to but these days,,, it became worse. I lost interest in everything"
1793,0,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless
1794,0,Eeyore was my favourite Winnie the Pooh character growing up.. now I understand why ??
1795,1,Where I thought I'd be tonight and who I'm with are not what I had in mind for Christmas.
1796,0,Go harder when everyone else has had enough. #relentless #Cleaner
1797,0,I really hate movies about relationships. 
1798,0,Small Ceramic Ashtrays for Cigars  pic.twitter.com/ZYWWqXc427
1799,1,"Do you remember how strong you stood when you were mentally stressed out or perhaps depressed of certain outcomes with the big smile on your face? Well, practically the suffering won't probably end with a new year, so it's time to face 2k19 the same way. 

 "
1800,0,I don't think I wanna see  for awhile  Disney you went to far with the feels.. and I thought Brother Bear was bad
1801,0,That was a horrible decision. The Fault in the Stars all alone ???­???­  
1802,0,In the bath swimming about like a dolphin and there's not hot water left fml  
1803,1,My new years resolution is literally to try my best not to kill myself. How sad is that.   
1804,0,When the male elves on lord of the rings have better hair than you... 
1805,1,"My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my   or other probs can't be cured, I'm happier & enjoying what I doβ¬‡οΈ"
1806,0,@LovinUnited That'll be Madrid throwing a huff over Morata and De Gea. Fuck them
1807,0,TARED tabby abaci rabid each dabs
1808,1,"I like eating chocolate when I'm sad because that's what Lupin gave to Harry.
   "
1809,0,@ChickfilA has forever changed my life 😍 #blessed
1810,0,@annarxbs @lolitsluan oh my lord I love you both with all of my heart. I feel so good and happy and you make it possible xx
1811,0,Don't you want to be my girl ?   
1812,1,wish things weren't how they are now. This year has had so much heart trauma. Makes my head spin for hours. Ugh I miss you
1813,1,Fighting with exboyfriend-  Me: I need space.  Him: Maybe if you didn't take so many meds... Me: hahahahahaha   
1814,0,"When I watch sport at times Andy Murray/rugby, it would be best for me to go into a sound proof box. #animated 😂 😂"
1815,0,"Be yourself. If you can't love who u are then how can u expect someone to ""love""u.    "
1816,0,Happy birthday to @LauraJillSomers! Hope you have a lovely and wonderful day. :) *fellow Cancer fist bump*
1817,0,This ruined my whole Sunday!
1818,0,it takes sadness to know happiness\nabsence to value presence
1819,1,"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. "
1820,0,It's now raining and I can hear thunder growl somewhere. Good day to read some more.
1821,1,"Rules that no longer make sense in this Computer Age
Cuz, many trying to fit into them often end up 
Many have died as a rresult"
1822,0,"Just realized the last time I was someone’s type, I was donating blood... "
1823,1,Feeling so down on myself . . I have a lot of work ahead of myself but I need to do it 
1824,0,wtf bro 0 stars in my first attack in war fuck this shit man
1825,1,im starting to wonder why have i lost interest in everything lately... like my body is sick and is not doing its usual stuff.... things lost its taste.. hays
1826,0,To be alone is lonely or freedom...   pic.twitter.com/eqnKrbjoXr
1827,0,"I went all my way out from the Vaal to Jozi to submit application forms for a post that closed 11 months ago, I feel stupid, "
1828,0,"@_lanimoreno and I had Chem, Anatomy, and now IB Sports together (': #amazing"
1829,1,I don't know why these whole things are happening to me. I feel so  and . I don't know what to say to my parents too. 
1830,1,I have lost all interest in the things I used to love doing and it's making me discouragedπ
1831,0,"@chrisdrunkpoets @MusicHourUK 💞🛸✨ Love your new music Chris!!!🌟🎯🍎It's otherworldly, like you!! #awesomeness 🦄🧜🏽‍♂️🧜🏽‍♀️🧙🏽‍♀️🧙🏽‍♂️✨🔆"
1832,0,promoting taeny while tiff is here yes 👌
1833,1,"They say life's short, but I'm bored already.   "
1834,1,"And if the Black Dog comes for me again this new year, perhaps this time I will have a brighter lantern to face the night. "
1835,0,Today in Selfcare: beauty &amp; laughs Kung Fu Panda 3 #Wellness #joy #laughter #selfcare #therapist #philadelphia
1836,1,I am annoying…I tried text my friend…she said she was dealing with something…*sigh*…I just need someone talk to…
1837,0,"If you want a  treatment with little/no side effects, then you want to ask for  Therapy! pic.twitter.com/fJgV89iagH"
1838,0,"A  person may report multiple physical symptoms such as fatigue, headaches, or digestive problems."
1839,0,2 days to our meetup..
1840,0,Wanted to watch the TNF game but I forgot my parents cancelled the NFL Network package ????
1841,0,My mom's Puerto Rican. That's why i'm so lively and colorful.
1842,0,Last week in NYC... Can't beleive it's been two months already. Time goes SO fast !  
1843,0," and hell are exactly alike, except sometimes you get brief respites in hell."
1844,0,Now playing  -  on Forever Hits
1845,0," oh dear, that ending was depressing! Nothing says Merry Christmas like a murder, plot twist+suicide ??™ˆ "
1846,0,Trying to be friends with WWE superstars 
1847,0,Rabbit races ... 😊 .. simply perfect! \n\nSo glad @LeBatardShow and @Stugotz790 are back!
1848,1,Have you ever felt so down and hopeless that it starts feeling as if you're drowning?
1849,1,"I cant have any friends anymore fr. I just got voice banned on xbox and the reason he put was ""Killed and danced on me in Fortnite"". ??  "
1850,1,Well I've made the step towards a better 2015 by admitting I need help 
1851,0,Listening to @danauerbach and watching the #eclipse at the dog park #bliss
1852,1,"Out of the many terrible things that come with divorce, folding king size sheets alone is close to the top. "
1853,0,"Dysthymia is a state of chronic  mood, the symptoms of which do not meet the severity of a major ."
1854,1,"we're always so scared to admit that we're struggling with the fear of stigma, yet I've usually been pleasantly surprised by peoples reactions when I tell them about  and  problems, there's so many of us with them at some point! "
1855,1,I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all.
1856,0,'s . Someone destroyed her . Who could have done such an awful thing? pic.twitter.com/L5ubpQp3QK
1857,0,On the way to Harris teeter I see white ducks on the way back I see dead ducks and white feathers everywhere
1858,0,Nicole: we have to go somewhere warm and tropical\nMe: okay where?\nNicole: Oakland\n\nWhy does no one in my life ever look at a map?? #lost
1859,0,Literally going to make 2016 the best of it cause this year was true hell  ????
1860,0,@LisaCim @AcaciaEvans This is the best picture I have ever seen! #beautiful #happy
1861,0,"*perusing the menu* I would like a green tea shake, please, with no whipped cream, but dusted with matcha. And perhaps a straw?"
1862,0,ur best is plenty good enough 4 anyone or anything that is meant 4U??Don't let ppl nor circumstances kill you??
1863,1,"I have , but feel . "
1864,1,I fell asleep and missed my shot 
1865,0,"@dwarsrivier_SA Welcome to the industry fellow #guides! Expect a future of #excitement, #hairraising tales and just allround #fun! :D"
1866,0,Look what's arrived :) 'Connect to' badges for all our lovely  Join us in ending   Contact charlotte@dva.org.uk to find out more:) pic.twitter.com/94Ov7UvENe
1867,0,1-3KohGeーBuddhism verse for cleanse oneself with incense #Buddha
1868,0,"@CamilaLolie97 @Camila_Cabello I'm from Greece, but I'll travel anywhere arround Europe the next time she comes, just to meet her. 😊"
1869,0,Hopeless Zone Where Privileged Americans Level 04 Are Not Progressing ...   pic.twitter.com/tPhsJPCDdf
1870,0,I feel depressed when I see Elites taking a piss on all of us then MSM telling us It's raining with a straight face  
1871,0,"Despite the weather we are having, we shall be at the stall with hot food and drinks on Saturday. Come and say hello to the team   "
1872,1,"Sleep always makes the pain go away. It might not be for long, but at least it's gone. "
1873,1,I can't sleep because if this   ???” 
1874,0,Got to love when you can just power through the #workday and everything works out great! #smiling from ear to ear today! 😊😀☺️️😉😁😄😃😀😁 #happy
1875,1,"I’ve just been in this downward spiral since I've been told I got the job I had applied to, and I've lost interest in doing the things I love doing in the last couple of days. I would just suck it up and deal with my bullshit, but I don't want to start a stream only to have it..."
1876,1,"Very apt as I'm currently sat in the pharmacy, waiting for my latest batch of drugs!    "
1877,1,"Personally, I do not have the ""energy"" to celebrate Christmas -___-  "
1878,0,Before you label yourself as  or low  make sure you're not simply in fact surrounded by... pic.twitter.com/QrpK8Kn9pR
1879,0,Nice to be able to turn the alarm clock off until next Tuesday morning. #awesome
1880,1,"I completely detached myself from friends, family and work. I lost interest in things I used to love doing like being social, singing, doing hair etc. the biggest thing I noticed from being that far in a dark place was this:"
1881,0,"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're  or . Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/gBQn7yEjsJ"
1882,0,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!
1883,1,"physical wounds heal, people forget what happened to you, how hard you have to fight the demons inside every day. I wish people could see how hard every day is for  have 1/6 of my brain missing, some days are bad...   pic.twitter.com/6d8IwVHsfG"
1884,0,Geometric Design 80W Vape Kit  pic.twitter.com/qTuOiX6PO9
1885,0,@theviberide great workout this morning alongside @Emily_Gagnon thx #Courtney my legs are still 
1886,0, Dems after Kerry's speech???±???µ???·  pic.twitter.com/FpduyGjA7M
1887,0,@SenFeinstein @SenatorDurbin @SenFranken will @GOP donors like @HobbyLobby be prosecuted by FBI Dir for known #materialsupport 
1888,1,"Don't let anyone make you feel bad for not wanting to be around people or declining an invitation. Instead,applaud yourself for knowing when to say no to someone else's social agenda!  "
1889,0,i didnt get the ariana calendar.
1890,1,My life I take one day at a time I had  more than once & I won't let it take over my life  
1891,0,Honesty & Bravery are wonderful traits. Traits of a great human.  Great humans triumph.   
1892,0,I really got a hair cut last night  ??
1893,0,YOU MIGHT BE TRYING TO FILL THE VOID IN YOUR #HEART WITH ALL SORTS OF THINGS BUT THAT PLACE BELONGS TO JESUS CHRIST #music #worry #love #SMM
1894,1,"Hate having , feels like I'm on an out of control roller coaster! ???­ Keep being told 'snap out of it' - If only it was that easy!"
1895,0,"When u have a cute outfit idea, but u got too fat and can't fit in the pants ?? "
1896,1,"Makeup on, comfy yet nice looking jeans and top on. Ok, we can do this.   "
1897,0,"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're  or . Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/CIMOnc0ocM"
1898,0,@JustinJeffre mornin sexy phantom crush hottie happy tremendous totally fun Tuesday love n hugs enjoy it xxoo love yas tons n bunches xxoo
1899,1,I'm so upset 😭
1900,0,"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions"
1901,1,cant believe ive lost interest on things i used to have so much passion in doing
1902,1,"Loneliness is instability which will make you sad and keep breaking your heart. False illusions can be scarring, difficult to repair not impossible but heals very slowly. Be aware of your state of mind, be honest with your needs. No more denial.    pic.twitter.com/x11wmP3vVt"
1903,0,"Another -like drug that may hold out some hope for rapid treatment of  is lanicemine (Sanacora G, Mol Psychiatry. 2014)"
1904,0,You get  because you know that you're not what you should be...
1905,0,MOTIVATION TIP - Great #salespeople know how to increase #business by eliminating #consumer #complaints #concerns #fears and pet peeves !!
1906,0,Going to #BigApple tomorrow! Loving #NJTransit #commute! Wearing #khakis #whiteshirt #maybeblue #brownshoes #macys #joy #jealousyet?\n#usa
1907,1,I wish the best to those dealing w/ an internal struggle like mine. I know how hard it can hit at times.Depression hurts.
1908,0,OH YEON SO's kdrama is so nice and i am still in awe that she and dara are friends now.. hope they can have kdrama soon!
1909,1,I get to spend New Year's home again alone and lonely. ???• 
1910,0,"Gene Simmons, Ph.D. offers mental wellbeing to  souls. "
1911,0,It just hit me that Ms lopez isn't gonna be my teacher anymore ???­???­ 
1912,1,This night went to hell…can't I ever shut up…
1913,0,@morninggloria You always look more #adorable 😉 after trip to Canada.
1914,0,@Jamiebower first second on #WillTNT is music to my ears 😭❤️ #shaking #missedyou
1915,0,"People bring you down. Love fails from time to time. You get lost, then can't find your way.   "
1916,1,"When I am told to think good thoughts - like it's just that easy, why didn't I think of that. How ignorant is that?  "
1917,0,The @StandardDiary nailing @SarahTheDuchess the other day was very amusing! 'I've written 56 books... ' @standardnews #hilarious #funny
1918,0,You must get up from right where you are. Do that and your battles are 70% over. let's talk
1919,0,I definitely know my karaoke song now so hmu and it's by Britney shocking
1920,0,"@FairtradeUKNews @adamawine Wishing you a joyful day with great food, wine and company 👌"
1921,1,I always have a reason to be upset and
1922,1,"Nasa point ako na idek what exactly I'm REALLY great at. I stopped doing the things I used to love, I lost interest in improving my skills, and I just settled with what I already have/am. 

Jack of all trades, master of none.

I need to push myself.
I need to move forward."
1923,1,Working on the day before new eve's day... Oh how I miss my childhood and those long christmas/new years breaks...
1924,0,Loneliness is probably one of the worst feelings there is. That’s why community is such a high priority for us here at Christians Against Poverty. We want our clients to know that they’re not alone - we are on their side.
1925,1,"How can someone be happy at xmas, when you can't be with the ones you love?   "
1926,0,I'm so in love with that smile of yours🖤.
1927,1,"Merry Christmas to me. Car is completely done. Of course it happens to me. 
568,945363902589820929,945363902589820929,2017-12-25,damron_justin,""So I see all these people  OR  on Christmas and Iβ€™m here like, I DIDNT GET SHIXT from my parents but life could definitely be worse atleast I have my supporters and my friends and my family! Iβ€™m still blessed
569,945360428212699136,945360428212699136,2017-12-25,hannahchan2010,""This is the 15th  I've spent without my mom, yet the pain feels fresh. I have never been this  on Christmas in all 15 years without her. Then again, this is my first Christmas as a married woman so maybe that's why."
1928,0,"Most of the time those who suffer with  disorder spend it in , not in mania or hypomania."
1929,1,As a child I was scared of monsters beneath the bed. Now that I'm older I realize the monster Is me.   
1930,1,"2018 is almost over...Whatever.
I haven't had a good year in 3 f|CENSORED|ing years!
STILL UNEMPLOYED!!!
Unemployment sucks! It's like your whole life is suspended!
Everything is joyless, & you're just surviving w/ no hope that things will get better again."
1931,1,I am so forlorn there are no words to express it accurately......
1932,0,Strapless wedding dresses look awful on most people. \nJulianne Hough looked great 👌🏼
1933,1,"burnout on different things happened at different times, luckily, so I think I was usually doing something. But for example, after biking really seriously for the first 3 years of HS, just lost interest. Didn't bike in college. Love it again now, thankfully!"
1934,1,People say I ooze happiness kinda ironic don’t you think seeing as I am depressed. Wish I could absorb it instead of emitting it.   
1935,0,@Bemannn UGH I can't even contain my excitement!! 😍
1936,0,Back in the toon ???” Get me home & into bed???« 
1937,0,Damn I don't wanna go to work. :(  lmao
1938,0,"Wow, you guys @FarPostSA truly rock! You got all the transfer deals spot-on! Well done. #credible #concise #spoton #brilliant"
1939,1,i say this but i'm going to be depressed again tomorrow but!! i'm going to work towards being less negative i think
1940,0,Going to finally start getting ready for my move☺️ 
1941,0,"Loneliness frazzles the body, mind and soul.  Sounds muted outside of, the sound of silence...deafening.  "
1942,0,I was at the beach today. Beautiful beach. Beautiful sand. The sea is great. Don't like jelly fish though.  #messageinabottle
1943,0,bro why is everyone so  and blacked out? i was gone for 5 hours and all hell broke loose
1944,0,Why are these fine guys on my timeline? Get off your too hot for me. I can't take it anymore.
1945,1,Its hard to fix my life when I'm surrounded by negativity 24/7.... 
1946,0,Ten: Amazing the snap power @AdrianMannarino gets off such a short back-swing! #threat @Wimbledon Rd of 16 #ATP 🎾🎾
1947,1,I seriously hope they didn’t have the same year I did.
1948,0,"@WorldFringeDay Heehee. I did chuckle to myself when i saw what it actually was, so you did get a laugh out if me. \n😀"
1949,0,??’•you are respectable ??’•    pic.twitter.com/NiQXmIwMda
1950,0,Good Morning #start 2Wheel #free course *Pune *8888006565
1951,0,@DoubleEph Happy man. 
1952,1,So not in the mood for all this Christmas shit   #
1953,1,OMG my darling best friend's hubbie died today whilst on holiday abroad. #shocked #tears #grief #sosad
1954,1,"Everyone tells me the pain will fade. Maybe I don’t want it to, it’s the only thing that still connects me to you   "
1955,0,  another great talent lost to us. songs stay with us forever. Odd but last Christmas playing everywhere this yr.
1956,1,"Wakes up from nap, opens twitter, decides to have cigarette, then take another nap. "
1957,0,"how they seemed to be trying to get people who ask me to block them, but I'm guessing it would be more like "
1958,1,Back to faking a smile and it hurts. 
1959,1,'my goal is to fall in love with everything that i am.' - goals for 2018. might take every ounce of strength i have but i'm up for the challenge. 
