numb,tweet,label
3022,"Today marks 6 years since we lost my uncle to his demons. If you are struggling with depression and/or thoughts of suicide, please reach out. Even if it's only for the sake of your loved ones. If you feel like no one will listen, I will. Don't struggle on your own.",1
3023,I have no trouble falling asleep... staying asleep is the real problem here,1
3024,"I’ve been lied to so many times that I have a hard time comprehending when someone means what they say... I find myself waiting for a let down, I’ll never feel like enough",1
3025,"(To Maria)""I...I could have made tea for myself. But this time, I let my guard down a little.""",1
3026,"@tamas82 I guard a house, like I said  Bit dangerous? Maybe...But nothing bad hasn't happend, so...and I don't like fighting at all :-D",0
3027,it takes sadness to know happiness\nabsence to value presence,0
3028,"@kayleighnicolee Tee hee luff you too  btw the next time we are at school we have to do the 3 musketeres thing, it's been a while",0
3029,"maybe i’m better off dead, if i was would it finally be enough to shut out all those voices in my head? 🎶",1
3030,"I am so hungry, this is terriblle. I gained weight in the last month and I'm slightly overeating everyday anyway, so I really, REALLY can't afford to eat when I'm hungry beyond my planned food and it's terrible, gaaahhhhh.

I'm so jealous of people who can eat 6000 calories+ :C",1
3031,Going to watch Coraline - heard great things about it. ,0
3032,"no car, shitty bike, broken phone, 25mile commute, great friends, have my health, roof over my head, have a job. im truly fuckin grateful ",0
3033,@redcherryxoxo I'm visiting kimbobly ,0
3034,@jordanknight so another day of rehearsals just done huh... don't blame us for knowing! Chris told us haha  hope we hear from u soon!,0
3035,"LA comics:
""YOU KNOW WHAT'S DELICIOUS ABOUT CANDY?!?!?""
 *does 15-minute act out of a mouth eating different kinds of candies*

New York comics:
""I'm too depressed to commit suicide.""",1
3036,"I become irritated so easily nowadays. It's like 

""hey you okay?""

""NO""",1
3037,@codyjr  It is easy to do that.  ,0
3038,Hopefully my roomies won't become obsessed with me and try to kill me like the one in the movie single white female did... ,0
3039,http://twitpic.com/6sa9t - At best buy... AGAIN!!!!! ,0
3040,I have a tendency of overeating and eating really fast when i am depressed,1
3041,nite twitterville  workout in the am  -ciao,0
3042,You hold my every moment you calm my raging seas you walk with me through fire and heal all my disease 💕💕💕❤❤,0
3043,@chantellovesyou No what was she like? Errmm its bluee + quite short  whats yourrs like? =],0
3044,"When I'm sick I have 2 modes
I sleep 
I am a tornado organizing and cleaning stuff cause I've been sleeping too much

Today I worked, organized my garage, and planned more stuff for my Scotland trip 😶",1
3045,@gee_lo is it paid? i was made redundant two weeks ago and need a job big time. ,0
3046,i've been doing that thing lately where i ask myself am i really hungry or just bored and 1. apparently i am always bored and 2. damn have i been overeating,1
3047,"maybe I’m better off dead. if I was, would it finally be enough to shut out all this voices in my head? maybe I’m better off dead",1
3048,which also perhaps the reason why i become easily irritated. and these are not really pleasant findings..,1
3049,"You don't deserve to be alone. Life's not fair and you shouldn't let others who are more fortunate indirectly make you feel down.
i'll try to be around",1
3050,@digijustin yes it has...and one of my best friends is profiting from it... ,0
3051,what a long ass weekend!!!   ,0
3052,Binge/purge: once. Eat/purge: once. Only two thirty. Fuck this. I'm going to bed.  ,0
3053,"something should be done to the public vehicles sector because it's becoming too much, people are dying others are hurting. Till when will we cry to the government.I am so angry I don't get to take a walk with my kids because I was injured when someone was driving while sleeping",1
3054,My dads big day is only less than 2 weeks away. 😱 #excited,0
3055,Sleeping with my dog for the last time b4 the trip ,0
3056,I’m finally getting my motivation and drive back for doing things I’ve lost interest in for no apparent reason... and it feels damn good to be back,1
3057,is giddy. still giddy    ,0
3058,Playing some Badminton with my sister ,0
3059,"If u feel lonely, afraid, desperate, empty inside, SUICIDAL..u r not alone. I've been there...& not that long ago.   ",0
3060,@aussieboby ohhh! thanks for the tip! i've got a kilo so will try this method with the next batch ,0
3061,"It has been so long since I last played with my makeup. I’ve lost interest in everything that I used to love doing. But now I’m trying my best to do things that I actually love doing haha!
Who says tanned girls can’t wear bold colours? Hehe 💋  pic.twitter.com/1VjEYHNuht",1
3062,Goodnight my lovelys ,0
3063,Don't know why your trying to hurt my feelings but it's not gonna work haha i have been through to much to let myself get down that easy,1
3064,Just arrived in North Carolina! ,0
3065,just ended exaaams  I'M TOTALLY FREE! Tomorrow with my JS â™¥,0
3066,home... so happy for my friends who have next week off ,0
3067,"Human beings are designed for many things, but loneliness isn't one of them.??    ???????????????? pic.twitter.com/dcEHDhFTOx",0
3068,@ryanbuss hello and i see you are still awake ,0
3069,@mrsvampreezy Bier is the best ,0
3070,"I know I'm supposed to feel relieved that 2018 is over and excited for 2019 (as those are widely accepted and expected feelings one may have) but idk man, I'm feeling a pretty concerned sense of dread. I'm tired. 2018 was a lot of bad and a lot of good. Can I just take 2019 off?",1
3071,"@DrJennifer Me, too. Day job, volunteer work, and night job. It's been quite busy lately, but good. ",0
3072,@mtrico  It seems you were at Shake Shack around the same time as me. ,0
3073,another year without my parents and another year of being depressed,1
3074,LOL fia you can't kill me ,0
3075,Believing in yourself is key in attaining what you want in your life. #start believing in yourself,0
3076,@GuySebastian Have a good nights sleep ,0
3077,"That you ruined his night too because you don't make any since.
I miss my friends but I don't want to bother them with my problems, and I've lost interest in the things I used to love doing...I don't know what's Wrong with me anymore, but I hate it, I hate me.",1
3078,It’s a record! 5 minutes in to 2019 and I’m having a mEnTaL bReak DoWn! I literally fucking feel alone right now....,1
3079,We're all #laughing! Eddie Izzard has begun #his probe #into fuzz wrongdoing involving the house of Osiris.,0
3080,one of the perks of working ridiculous hours? my coworker is a model ,0
3081,@DitaVonTeese it's a classic ,0
3082,"I’m tired of everyone with their weak ass lawnmowers of a car doing flybys; growling and burning up your rice burner i don’t want to race you, i don’t feel like whooping that ass today",1
3083,When you are with your friend and you are still laughing 😂🙌🏻🔝💕 @Tereza_Gray #FriendsForever #laugh #summer,0
3084,"""Somebody told me I am a failure, I'll prove them wrong."" Naruto Uzumaki",1
3085,OMG 900 followers!!!!!! ,0
3086,sitting at home ,0
3087,"i am also concerned about my appetite and if i'll be able to eat today and what. i ate an egg salad sandwich fifteen hours ago. i should have something in me before i subject my poor body to more drugs ... who knows if i'll be able eat after that, and it'll all just be coming out",1
3088,@bigbrobot true that! loved bed and luke last year ,0
3089,Ahh holidays r almost done. So tired of it. Feel like I gotta make it special but ukno I don't have to. Blah December. Adfjkl think 2much. 11ish hrs to go.,1
3090,@nicegirly97 Keep positive &amp; Keelow will be just fine. He is in good hands. ,0
3091,I think I would be better off dead.,1
3092,@aplusk I so agree  I admire anyone who isn't afraid to ask for strength from others &amp; positive connotations. we're all in it together ,0
3093,@MerkTheWorld This thread is hilarious!!!!,0
3094,i'm pretty sure it's 5pm assuming all goes as planned. now 5pm our time would mean no maryland that night. hotel in seattle for atl. ,0
3095,"I'm mad sleepy all the time, I don't have an appetite and when I do all I want is chocolate, chips or french fries, my attitude to everybody is piss poor, i'm snappy, I feel groggy and drained, and I don't be wanting to move. Its time for sis to go!😭",1
3096,I’m starting to become angry and irritated so easily and pessimistic and it’s pissing me off!! I’m just homesick and need to see my fam :///,1
3097,on my way to boracay in a few minutes ,0
3098,"going to bed, good night folks ",0
3099,wonder what white supremists have to say about this  I abhor racists. http://bit.ly/Rd31F,0
3100,@tweetheart2017 @s_cala @Tooda @DonaldJTrumpJr @JamesESmithJr34 Being #gay is not an #Whatsupwiththat #nike #adidas #?? ,0
3101,Recently found out the longer i go without watching the new BNHA episode the more easily irritated i become.,1
3102,@kylieireland Wont even go into the pool part though..but hey we have cable!..yay for &quot;but im a cheerleader&quot; ,0
3103,@__MrsA__ Shahhht ahhhhp! ,0
3104,i didn’t realize it until i was driving down to tennessee with my sister but she is the best hype man. she makes me feel great about myself when some of my “friends” make me feel awful. 10/10 little sisters recommend,1
3105,"@Isa_Buttercup I'm in the same boat! Am currenlty looking for flats, dread tellin the mother!! Good luck though, hope it goes well  x",0
3106,actually depressed realising that the article 13 bullshit is really close to start... ,1
3107,It’s not falling asleep that I have trouble with... it’s staying asleep 😔,1
3108,"Due to carpal tunnel, my hands become fatigued easily. This often results in claw hands. I can’t wait for bionic hands.",1
3109,My mom's b-day ,0
3110,"I want Michigan to come with the same energy tomorrow. ""Just a bowl game"" sounds a lot like a preemptive excuse to me, usually by those that have little faith in the team they're rooting for. You can miss your starters and still come out swinging. Exhibit A-Z all this week.",1
3111,@donah_21 too big. hahah! ) you're so cute. ,0
3112,"Valentin: What's his name?
Molina: No, his name no, that's for me. No one else.
Valentin: Whtever you like.
Molina: That's the only thing of his that I have all to myself, inside me, it's in my throat, and I keep it down there just for me. I'll never let it out...",1
3113,"@HipChickZine I want those babycake cupcakes! Vegan, gluten free and yummy? Perfect for me! ",0
3114,@TomStamp i watched the start but its abit laggy. i cant wait for sony  ohh man!,0
3115,i get easily irritated by the littlest things and become really bitchy help,1
3116,My goal was to have Legend view his crate as a safe space. I love that whenever he gets a treat or feels tired he goes right to his crate/safe space. 🐕❤️🐾,1
3117,I’m up till 4am every damn night. I have the most trouble falling asleep and staying asleep.,1
3118,"Valentin: What's his name?
Molina: No, his name no, that's for me. No one else.
Valentin: Whtever you like.
Molina: That's the only thing of his that I have all to myself, inside me, it's in my throat, and I keep it down there just for me. I'll never let it out...",1
3119,the real question is should i skip dinner and have trouble falling asleep or should i have something small and possibly trigger a binge,1
3120,@thaniajoe Told ya. ,0
3121,"I have become such a bore since I have started working 
I have become old and grumpy and easily irritated 🙄",1
3122,"@TezMillerOz actually, it was eight million Stephenie Meyer fans  but it was my suggestion to change it. No one to blame but myself...",0
3123,@thinkstillfree ya te vas a dormir? =S buuu  buena noche brendita ,0
3124,"@jillybean65 Awwww, thanks Jill. ",0
3125,My aim is to put down on paper what I see and what I feel in the best and simplest way. -Ernest Hemingway,1
3126,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,0
3127,@RocknRollForeva Luckily not!My mom is not here and my dad doesnt care much! ,0
3128,@dougiemcfly Change your name to Michelle. ,0
3129,So my mother has officially made it clear that I am a failure and my self esteem is shot....i don’t want any help I just need to do this by myself cause I never have. I want to succeed it’s just gone take some time.,1
3130,"@LetterM Either way, it makes you say 'aww'! I love penguins, though. ",0
3131,@SonaFanArt Isnt it too early? Thats really interesting 😦 i wonder what are they filming in kusadasi. It makes me so excited  :),0
3132,"I'm really really good at mentally picking up other people but not myself homie. But if I just stay up, I'm up as fuck and it's hard to bring me down. 👌🏾🙏🏾 I'm dangerous like that 😈😈 let's have a dope weekend",1
3133,"http://twitpic.com/6sqz5 - Me and Marisa after Promotion...not sure who took it, but I love it! ",0
3134,Playing with my mark. makeup and jammin' to Taylor Swift. ,0
3135,@lucylocket007 Thanks so much ,0
3136,Your beautiful.  Don't let haters get you down. We all have to rise above the hateful actions of others. I've been called some very nasty names myself so I just block them and move on.,1
3137,Yall I cannot 💀🤦🏽‍♀️ a 17 year old boy wanted my number and my friends little 16 year old friend is still very much in love with me. She thinks everything i do is amazing 🤦🏽‍♀️😂 why cant I have this energy from someone age appropriate. 😅🤣 now time to drink.. 340 anyone ?🤣🤣,1
3138,"have been the best things that ever happened to me. They really managed to turn an anxious & depressed girl into someone who finally started living her life again instead of just surviving each day. They gave me more than I could put into words, I can't express how thankful I am",1
3139,"what I should be doing at 2 am: sleeping
what I am doing at 2 am: making a disco playlist and trying not to move too much because my cat fell asleep on me",1
3140,hours with the right person feel so short ;( I wish time would SLOW TF DOWN,1
3141,"sorry for few updates, I have trouble concentrating. thankfully tomorrow's a short competition day or I wouldn't survive.",1
3142,I have so much trouble falling asleep... it’s really a miracle when I do,1
3143,@allanzzz oh allan!!  may God give you strength and energy today esp with all the driving and work you have. ,0
3144,I just had to fill out a form for my therapy session tomorrow. One of the things it asked was if I have trouble concentrating on reading. I have never clicked no fast enough!,1
3145,"@mommy2jl Good look, I said a little prayer for the little one ",0
3146,I dnt even have energy too cut anyone off.. little by little i just fade lol,1
3147,"12 - mmm a break from discourse, sorta - i genuinely enjoy discussion and debates, whenever i have the energy. with the right partner very little is more thrilling than getting to the very heart of a disagreement on something and learning something new about your own thoughts",1
3148,"sometimes I feel like i’d be better off dead, I feel like that would relieve so many people’s life’s.",1
3149,"&quot;You Are My Best Friend&quot; - of Queen, I really love this song, it's really beautiful ",0
3150,Bui Bui Ah Boi dressed and acting like an uncle his eyes glued to the phone screen Sitting down at the first free seat,0
3151,@portart We are one world.. ,0
3152,@YoungQ I have made several close friends because of NKOTB!!! It's a beautiful thing!!!!! ,0
3153,I become irritated so easily it's crazy..,1
3154,"All fall down!
『it's time to leave.』
I think You would be better off dead.
Apple is red yet taste is green meen seen.

【ライムライト　蜂屋ななし】",1
3155,"I feel like finding a legit relationship comes down to timing and luck. It is really fucking difficult to find someone on the same level, and sometimes when you do, the timing ain’t right. It’s a cruel thing sometimes.",1
3156,@admford so... If I had troubles... I know who might be the right man to ask for advice! ,0
3157,Im so sleepy during the day but once I’m in bed I have trouble falling asleep smh /:,1
3158,@marcostartari thank you ,0
3159,@photo_ed thanks dude. It's actually on tues but starting with the celebrations early!! ,0
3160,@FaeryKJewellery Eventually got my phone working again. But not before I labelled you a faerx.  http://twitpic.com/69drr,0
3161,@jennaleaa LMFAOOOO CREAMY ONES? ,0
3162,@pgeorges I prefer running native OSX apps when I can ,0
3163,"I am afraid of death.

I don't want to die.

Yet this still does not motivate me to do things I enjoy.

Die happy, or die sad.

Either way, you die so what's the point?

  ",1
3164,"Few days before my period I become easily irritated, sad, angry and moody.",1
3165,"I continue to struggle with thoughts of suicide, depression, and anxiety, and I will continue to for probably the rest of my life. But I keep going, and I have become stronger for it. My tears are not a sign of weakness, they are a sign of strength, and they are my truth.",1
3166,i Usually dont have a problem staying asleep but i have trouble Going to sleep and im so FRUSTRATED,1
3167,going to ikea ,0
3168,"I have many dear close friends, family, heroes who have had lifelong struggles with depression, some of those struggles involved thoughts, plans and attempts of suicide.  I've read so many personal testimonies today.  Please be well. I pray I'm aware enough to ask.. to be...",1
3169,i have issues. issues that make me angry. when i realize i’m angry for no real reason i then become angry with myself. then i walk around in a big ball of frustration because i’m angry about being angry about nothing.,1
3170,"@booshtukka I'll look tonight. Don't bring the laptop to work, given that I have my PC laptop, and iMac desktop here ",0
3171,"ppl will truly use what has hurt you in the past to manipulate you. i was in a relationship w/ somebody who i was vulnerable enough w/ for her to know that i struggle with depression/thoughts of suicide, and that my uncle killed himself a year ago.... and then she lied to me",1
3172,@ShelbyRayne oh yeah it was! haha i loved that part w/ the basset hound ,0
3173,i am 2 for 2 at scrabble. adam cannot compete... ,0
3174,"6) Shashi Tharoor's Why I am a Hindu has some of the usual weaknesses of religious apologetics (a failure to take responsibility for some of the religion's inbuilt problems, here casteism). But it's an important book for anyone who hopes for a more humane, liberal India.",1
3175,Brave of me to assume I will be able to sleep to tonight knowing full well that I always have trouble falling asleep,1
3176,"After reading about  in academia, I feel like secretly hanging up some posters about the topic around my old university ...",0
3177,I LOVE TWITTER IM ADICTED TO TWITTER. ITS LIKE A DRUG ,0
3178,@kathleenhessert I won't be at tweetup - working at #NACDA reg!  - but doing what I can to spread the word,0
3179,@netcitizen Oh. Fotos are diff. Tests are related to certifications that I must get while in the project ,0
3180,"@voiceovergirl nooooooo!! Just pluck  them out, no one will know ",0
3181,It made me so angry that my mum had become a drunk. I would take my anger out anyone for no reason what so ever.,1
3182,Sitting here in the net cafe boreddddd and cant wait until my internet at my new home gets workingg so I can upload some CRAZY pics!!  x,0
3183,"The official result came out, PR won 2 seats whereas BN only 1 seat. Congratulations PR! ",0
3184,@dfizzy Congrats that's a really big accomplishment. You deserve it ,0
3185,"I Feel Sick Af Man , Im Tired Of Feeling Like This 🤦🏾‍♀️",1
3186,@h0ney_ goodnight gorgeous ,0
3187,"I have let myself down today. I left the sofa unattended for 45 minutes. I realise this action is unacceptable and will be included as part of my post Christmas Review for learnings next year! 

In my defence I had to have dinner and use the facilities!",1
3188,@dariachenowith so pretty ,0
3189,"trying to currently balance out a lot of things, I have trouble concentrating sometimes, any tips for people that have trouble studying/focusing on school?",1
3190,"i am very jealous of people who are able to speak up on a moment's notice/with little energy,

though i also try to stay mindful of the fact that a lot of people are like me and have worked *very very* hard to be able to speak their mind when they need to.",1
3191,"I just need 2 more things to do... But, why is it so hard? ???? ",0
3192,anxiety sucks. i have no appetite. my poor baby is probably hungry but i feel so nauseous so forcing myself to eat is a no go 😭,1
3193,Swear if a class is semi interesting I'll do well if not it's a struggle for it to keep my attention or get my motivation,1
3194,@snowyowlee @havenward Glad you thought so too  And it made me think of taylor in a tux which is you know... hot - like the rest of him ,0
3195,@billyraycyrus hey Mr.Billy Ray Cyrusim your fan i LOVE your songs as well as my dad he likes your music too ,0
3196,i found this and holy shit im fucking depressed 😭😭  pic.twitter.com/m2W3u3uoSw,1
3197,@LenkaMusic won't you share a pic of your awesome hotel room view for your fans on twitter?  can't wait for your concert on monday!,0
3198,"If I ever have trouble falling asleep, I’ll just take a look at my homework and knock out.",1
3199,"I have had PTSD from childhood experiences my entire adult life, and continued to get traumatized through most of that too. I know this.

But when I can't get something done or I have trouble concentrating all that awareness goes away, & I blame myself & call myself stupid.",1
3200,"I have trouble sleeping I have difficulty staying asleep, I have a problem basically in closing my eyes for a while.",1
3201,is enjoying a nice glass of red ,0
3202,PARANOID  JONAS BROTHERS I LOVE THE SONG ,0
3203,"I sure hope Chayka has his sights on a little energy & toughness this off season for the . This game tonight shows you how far we have to go.  Both teams played yesterday and the tenacity, toughness & “want” in  game is exponentially greater.",1
3204,I legit have no expectations for today because I don't wanna let myself down but  &  Let's Go  🤙,1
3205,@Aronado Hey cutie! After that article I wrote about u I got offers from major mags 2do a follow-up. Means u&amp;I will have 2 hang out a lot ,0
3206,nothingg bored  x,0
3207,"I AM STILL ALIVE(Sleeping Too Much)
  pic.twitter.com/Ki82e1HgFm",1
3208,"I love y’all! If you’re struggle with thoughts of suicide, hit me up. Let’s talk.",1
3209,"🎶Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?🎶",1
3210,"2019 will be my year of achievements And fufillment.  I'm not letting myself down because I'm stronger than I think and there's no space for anyone who'll make me feel otherwise. 
Peace.💅",1
3211,spending my last day of 2018 depressed and alone. nice,1
3212,hii everybody whats up today ? i think i will take my ass to the mal lol ,0
3213,@thevervekid thank you!! I have much to learn from you still ~  Please keep up your awesome work and vibe  cya again Friday !!,0
3214,"My recent bedtime reading on Audible, 'Lab Girl' narrated by Hope Jahren herself. Her warm, soft voice comforts me so well, the only trouble I have now is I kept falling asleep so fast.  pic.twitter.com/JGganHzlY8",1
3215,"@hedra  I forgot to grab them from baby girls' room tonight so I'll be doing them tomorrow... I dry, but will try line drying this summer",0
3216,i havent watched a tv show for like 3 weeks and now ive become like this angry person always getting mad at things for no reason,1
3217,just tryna talk to somone and they got to be confused about it huhhhhhhhh life it boring as hell ,0
3218,ano dre? sisimulan yung 2k19 na depress? never agaaain yawa,1
3219,"i don't wanna do hw, i wanna DRIVE ",0
3220,"If you have anxiety or trouble going to sleep/staying asleep at night, I highly recommend a hypnoser weighted blanket.. it has helped me so so much🙌🏼",1
3221,@lazydays00 congrats on getting accepted to week of 8 ,0
3222,When you're on a diet and your whole family orders pizza. ,0
3223,basically when I'm ready to get negative/angry about something I go 'listen you know your old ass doesn't have that much energy do you really need to waste it getting mad about this thing' and the answer is becoming no a little more often than it used to,1
3224,getting ready to go collect my first new glasses in nearly a decade ,0
3225,@Arizona_Abby Thank you. I will check that out ,0
3226,"「食欲」という意味の""appetite""
という単語を知ってる人は多いはず。
例えば、「食欲旺盛」は
""I have a good/heavy appetite.""
というんだよ。
逆に食欲がいつもない時は
""I have a poor appetite.""
っていうんだよ。",1
3227,Well.. Now that's even good that I have an assignment in august  I WILL earn some money!,0
3228,"@jeweljk that's so cool!  Go Jewel!  Have always loved your style.   Saw you in Clearwater Beach, Florida back in 1996!",0
3229,I'm definitely not bringing them out in this weather to get a coffee.,0
3230,@Greenarmy46 Thank you! Glad you're enjoying them 😃,0
3231,@augustweber my pleasure ,0
3232,I used to have trouble waking up in the mornings. Now I have trouble *staying* asleep. I think I preferred the old problem! 🙃,1
3233,"Excluding physical pain, anyone have one of those days where nothing is particularly wrong but you still feel awful? 
I’m feeling a bit “off” today. Not myself. Having trouble concentrating/focusing. No specific reason for it. ?  ? 🤷🏼‍♀️🤦🏼‍♀️ ",1
3234,I LITERALLY WOULD BE SO MUCH BETTER OFF DEAD HUH,1
3235,We rush to care for physical problems but often act like emotional problems are unimportant.,0
3236,#FollowFridayThanks ï¿½ @StephenWinfield @BunkerShotGolf @golfforum @SortaGolf @Divot_Monkey @andybrowngolf ï¿½ Thanks guys ,0
3237,"Well my darling Beatrice has now got cardiac cachexia, basically because of her heart disease she is losing weight quickly ?? Her heart consultant says there is nothing we can do to stop this as it is part of the disease progression ??  pic.twitter.com/oNm1tNFjVW",0
3238,@jenluit thanks! i really appreciate the feedback. i'll be submitting at least 2 a week so keep checking back for more if you like. ,0
3239,"Crying in bed, so frustrated that Steven made an effort to have Christmas with my family this year and I’ve spent the whole time in bed sick, really feel like I’ve let everyone down this year 😭🤢💩",1
3240,"@Quickshooter Ð² Ñ?Ð²Ð¾ÐµÐ¼ Ñ?Ð»ÑƒÑ‡Ð°Ðµ - Ñ? Ð¿Ñ€Ð¾ÑˆÑƒ Ñ‚ÐµÐ±Ñ? Ñ‚Ð°Ðº Ð½Ðµ Ð¿Ð¸Ñ?Ð°Ñ‚ÑŒ, Ð° Ñ‚Ñ‹ Ð²Ð¾Ñ?Ð¿Ñ€Ð¸Ð½Ð¸Ð¼Ð°ÐµÑˆÑŒ Ð²Ñ?Ðµ ÐºÐ°Ðº Ð¼Ð¾Ð¸ Ð²Ð¾Ð¸Ð½Ñ?Ñ‚Ð²ÐµÐ½Ð½Ñ‹Ðµ Ð¿Ð¾Ð´ÑŠÐµÐ±Ñ‹. Ð§ÑƒÐ²Ñ?Ñ‚Ð²ÑƒÐµÑˆÑŒ Ñ€Ð°Ð·Ð½Ð¸Ñ†Ñƒ? ",0
3241,"My family and friends. I love them so much and I don’t wanna let them down. Also, I can’t help but to feel like there is more for me to do and experience so I have to just keep fighting even when I barely have enough. Faith.",1
3242,http://twitpic.com/6rzlk - what I see when I walk out my front door ,0
3243,"I have promised to myself that no one will ever hurt and let me down anymore. If anyone did, I promised to seek revenge for the sake of my self satisfaction.",1
3244,"here the thing with the , they don't have that energy guy to help the guys to band together .. That why I was a little upset they let  go. You need that type of players around the team to get them going..",1
3245,The new Era f Justice *2night I'm calling n all prayer intercessors&warriors 2pray against tht strong spirit f  fr the Election,0
3246,@mileycyrus I love you o most awesomest devine delight of my life  How's my memory lol,0
3247,is mega better thanks to kayla ,0
3248,"To all the voices
inside my head
telling me
I would be
better off dead:
Fuck You",1
3249,i have a problem with sleep walking/eating and my family will never let me live it down 😂  pic.twitter.com/W60x3ID0Ef,1
3250,Oh how I love pink lemonade ,0
3251,Wooo so happy right now! Just bought my tickets to see @NiallOfficial next summer in Dublin.Can't wait 😁 #niallhoran #Dublin #music ,0
3252,had a mean as time today. hanging with kendall  and jane. i &lt;3 visitors. excited for rise and build sunday!!,0
3253,@barbalicious how are you looking for time for a hairdo for me?  I need a cut and something fun done with my head ,0
3254,Beginning a sermon series in Leviticus tomorrow. Yep. That's right. Leviticus ,0
3255,I have so many receipts on my family but I won't share them if it makes people uncomfortable. Let me know if I should take anything down.,1
3256,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",1
3257,I always have trouble falling/staying asleep but this week it has been EXTRA BAD. I am exhausted but when I go to bed I have to do so many rituals for so long and I can’t get it right and it’s v much wearing me down,1
3258,"@elwoood haha, you're not a UK friend tho! But you're still welcome into the conversation!!!  hahahaha",0
3259,I struggle to keep my attention whenever I hear his voice,1
3260,"@IanRobinson an aluminium macbook would do nicely, ta ",0
3261,"we've had charlie for over a year now and she went from a dying, terrified little thing that didn't have the energy to eat, to a fat demon child and I love her  pic.twitter.com/cgTCZIH4lu",1
3262,"just learned that the wizard of oz was a metaphor for the monetary system in the wake of the great depression. yellow brick = gold, Oz = ounce, etc. There’s way more.   ",0
3263,There were times last yr where i thought i would be better off dead. I would cry myself to sleep at times & i didn’t even know why. I was so depressed & unhappy for no reason! Don’t believe the lies the devil tells you.,1
3264,@willryker you should tweet more... I mean zero updates is unacceptable.. unless you are drinking tea for two and eating tofu in a tutu ,0
3265,"btw, im totally tweeting every bit of this  so if you dont like a7x, you can go suck a fat pne (y)",0
3266,"have ID cuz it was a swim up bar dammit!! lol. In other words, I didnt get any beer.. and I was disgruntled..  Good times with the Tanners",0
3267,@hughsbeautiful LOL I'd actually be okay with that! ,0
3268,Moving my bed ,0
3269,Accommodation opportunities galore  Very thrilling.,0
3270,"to all my twistedtwitter friends, I'm moving this week, will be posting more next week ... I know, I know, how can you live without me ",0
3271,"I've realized, I become irritated rather easily.",1
3272,ICU EDWARD CULLEN WEARING TENTH DOCTORS BLUE SUIT!  ,0
3273,"13- sometimes i become easily irritated over small things but don’t worry, i can calm down pretty fast or forgive you within the next 1-2 business days

but if you really fuck up, idk that’s gods plan",1
3274,is new here... ,0
3275,@AlissaDoan The truth hurts ,0
3276,@househomeauthor @CFcreative Thanks to both of you for your advice ,0
3277,Of saidin and saidar and the light and dark ,0
3278,@chickybarbwire there's TONS of types lol! check this out. it tells you the types  http://www.modeltips.co.uk/modelling/types.shtml,0
3279,@Gabbbles here from you??? We'll be able to see you!! Duhh!!! Haha  you glow in the dark gub gub!,0
3280,@ZELO96 That's right! Keep laughing and always smile 🙂🙃😉\nNow wat the heck was deleted I just woke up 😉😏,0
3281,Holy moley this is the dreaded moment... when an extrovert is alone for the first time after the holidays ???­  ,0
3282,another long w/ @leilabbcbo and @Bryso_Bextin23  |where the fat hoes at?? haha|,0
3283,"Why can I watch a random NCAA tournament game, but even 5 minutes of an NBA game struggles to keep my attention? More than the stakes.",1
3284,I never knew I can lost interest in things I used to love doing.,1
3285,@lizziedr No but we're gonna stay in Shang and they're staying there too. Might as well stalk them and ask for a picture. ,0
3286,I love swimming for the same reason I love meditating...the feeling of weightlessness. ,0
3287,Once again another crush on @Diem I think she's a cutie ,0
3288,"I’m tired of getting slept on bruh frfr, when my time comes I hope y’all feel that mistake of not picking me up or taking a chance, y’all just motivation for me now keep it going  😴",1
3289,Going to sleep! : D Tomorrow studying! arggg but worth it!!   0,0
3290,Having a cheeky pint with @ben stereo and @vickytors ,0
3291,"ok little ..fuc.....er 

says my kid to me 🤦🏻‍♀️😮  great i am a failure",1
3292,Rohit Bohra - My Best Friend and Bro alike is now a father!  ,0
3293,My normal sleep schedule is around 11/12-7 but I've noticed that  with just that bare minimum I am all messed up I'm body and mind but also I hate wasting time by sleeping too much so like. Wig whatever,1
3294,"He aint flinch tho, I'll give him that lol",0
3295,"7 of Heavy K jaams on that Top40 🙏🏿🔥 Master is The King of House Music!!!

Don't @ me I am still overEating 💃🏾🤭.",1
3296,I have so much trouble falling asleep bc my brain never stops,1
3297,Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope??,0
3298,http://twitpic.com/6umwn - that's me! - a photo to win a violet guitar signed by @mileycyrus. had to take a rock pic!  Not the best!,0
3299,If my own mother had used the profane term  or  in our home we would have sued her then removed her from our home.,0
3300,I've been having immense trouble sleeping through the night lately. It's like I sleep 4 hours then am awake 4 hours. Anybody have any tips for staying asleep?  pic.twitter.com/mrd8kdlUXt,1
3301,"mall or outside or something idk whatever happens, happens! ",0
3302,"I sometimes have trouble breathing and concentrating on anything when you're around lmao wag mo sana mapansin, I wanna stay close to you whenever I can.",1
3303,and goodmorning twitterrrr.  last real day of school. Last week of school. then my last year of school.  ohjoy,0
3304,"(To Maria)""I...I could have made tea for myself. But this time, I let my guard down a little.""",1
3305,Mulching my yard wih dime piece. Wendy's party and GAME SIX laterrrr ,0
