,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
1987,1079543475253727232,1079543475253727232,2018-12-31,tawagceo,Why ppl pick today to piss me the fuck off...feel like that  creeping back up.,['#depression'],Why ppl pick today to piss me the fuck off...feel like that #depression creeping back up.,1
1996,1079541900862984192,1079541108064038913,2018-12-31,erk_189,"The only sickness that can slaughter you & illiterate folks will say it was your damn choice. 

",['#depression'],"The only sickness that can slaughter you & illiterate folks will say it was your damn choice. 

#Depression",1
1999,1079539573665878016,1079539573665878016,2018-12-31,alexniedrig,I thought I beat . I thought I had gone through it and came up on top. Well turns out all it took were three days and a bad turn of events for it to return.,['#depression'],I thought I beat #depression. I thought I had gone through it and came up on top. Well turns out all it took were three days and a bad turn of events for it to return.,1
2011,1079874352844279809,1079874352844279809,2019-01-01,foulketyler,"Loneliness is instability which will make you sad and keep breaking your heart. False illusions can be scarring, difficult to repair not impossible but heals very slowly. Be aware of your state of mind, be honest with your needs. No more denial.    pic.twitter.com/x11wmP3vVt","['#reality', '#loneliness']","Loneliness is instability which will make you sad and keep breaking your heart. False illusions can be scarring, difficult to repair not impossible but heals very slowly. Be aware of your state of mind, be honest with your needs. No more denial. #reality #loneliness  pic.twitter.com/x11wmP3vVt",1
2017,1079842099137261570,1079842099137261570,2018-12-31,moreno59643206,"nice just spend this New Year's Eve without even making dinner, for me now these parties are days like the others .. And then I do not have to be sad .. how can I be happy if not even the parties can pass as everyone..
  ","['#sadness', '#newyears2019', '#loneliness']","nice just spend this New Year's Eve without even making dinner, for me now these parties are days like the others .. And then I do not have to be sad .. how can I be happy if not even the parties can pass as everyone..
#sadness #NewYears2019 #loneliness",1
2046,1079785155617849345,1079785155617849345,2018-12-31,davesnewscom,"- The Virus’ of Modern Age by Tony Jeton Selimi is the Finalist Winner of the TopShelf Indie Book Awards 2018 
...
     ... pic.twitter.com/FgYGBuQnkF","['#loneliness', '#lon']","#Loneliness- The Virus’ of Modern Age by Tony Jeton Selimi is the Finalist Winner of the TopShelf Indie Book Awards 2018 
...
     #Lon... pic.twitter.com/FgYGBuQnkF",1
2053,1079766119534088192,1079766119534088192,2018-12-31,mimiyoj01,"Sana 2019 bgyan mo ko ng opportunity na mairaos ka ulit kasi sobrang nasasaktan na ko sa buhay ko ngayong 2018 sana itong 2019 is a year of healing wala n kasi akong luhang mailalabas 😭
 💔🙌  😣","['#loneliness', '#year2019pleasebegoodtome']","Sana 2019 bgyan mo ko ng opportunity na mairaos ka ulit kasi sobrang nasasaktan na ko sa buhay ko ngayong 2018 sana itong 2019 is a year of healing wala n kasi akong luhang mailalabas 😭
#loneliness 💔🙌 #year2019pleasebegoodtome 😣",1
2058,1079748168445702144,1079748168445702144,2018-12-31,greggrog69,"y'all partying while I stay chillin in my room listening to Spotify
",['#loneliness'],"y'all partying while I stay chillin in my room listening to Spotify
#loneliness",1
2072,1079714051712782336,1079714051712782336,2018-12-31,carbontune,Love and hugs to all those spending  alone tonight.  is terrible thing.,"['#newyearseve', '#loneliness']",Love and hugs to all those spending #NewYearsEve alone tonight. #Loneliness is terrible thing.,1
2077,1079691140956327936,1079691140956327936,2018-12-31,moreno59643206,"already promises a new year's eve sad and useless ... another holiday that step forward to a PC or listening to music and nothing else ... that sadness. my life sucks....
  ","['#sadness', '#loneliness', '#newyearseve']","already promises a new year's eve sad and useless ... another holiday that step forward to a PC or listening to music and nothing else ... that sadness. my life sucks....
#Sadness #loneliness #NewYearsEve",1
2146,1079462033874128896,1079462033874128896,2018-12-30,mimsdavies,Spent day in  with some lovely older people who are gr8 & supportive friends & then heard  at all ages being discussed on 📻 Radio 1-so pleased subject is being discussed so widely after this article today-theres been some good discussion & thats so positive!  pic.twitter.com/GsZmPQhbkd,"['#worthing', '#loneliness']",Spent day in #Worthing with some lovely older people who are gr8 & supportive friends & then heard #loneliness at all ages being discussed on 📻 Radio 1-so pleased subject is being discussed so widely after this article today-theres been some good discussion & thats so positive!  pic.twitter.com/GsZmPQhbkd,1
2147,1079454478380744704,1079454478380744704,2018-12-30,stacykingsleyzh,"Some days, I can be surrounded by people, but feel so alone. ",['#loneliness'],"Some days, I can be surrounded by people, but feel so alone. #loneliness",1
2151,1079435599336099840,1079435599336099840,2018-12-30,jojomctotty," The problem is old people themselves. I'm 70 plus, and I can tell you, they are fucking boring. If you're 20, would you enjoy a tea dance..? No. What makes you think you'll enjoy it when you're 80..?",['#loneliness'],"#loneliness The problem is old people themselves. I'm 70 plus, and I can tell you, they are fucking boring. If you're 20, would you enjoy a tea dance..? No. What makes you think you'll enjoy it when you're 80..?",1
2152,1079429374192046081,1079429374192046081,2018-12-30,samanticks411,"We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing.   ","['#loneliness', '#socialmedia', '#humanity']","We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing. #loneliness #socialmedia #humanity",1
2185,1079336717440626688,1079336717440626688,2018-12-30,gloriacswain,No one should know .  pic.twitter.com/wStdqxdRkk,['#loneliness'],No one should know #Loneliness.  pic.twitter.com/wStdqxdRkk,1
2188,1079325400537411585,1079325400537411585,2018-12-30,adkinpaul,"“ , once a borderline experience usually suffered in certain marginal social conditions like old age, has become an everyday experience of the evergrowing masses of our century”  ","['#loneliness', '#hannaharendt', '#quotes']","“ #Loneliness, once a borderline experience usually suffered in certain marginal social conditions like old age, has become an everyday experience of the evergrowing masses of our century” #HannahArendt #quotes",1
2203,1079291099846455296,1078931369710047233,2018-12-30,ngdaverk,"When my  tried to feel sorry for me, it was just annoying: ""Where were they when I needed them?""If others thought I was unhappy... I didn't share their point of view.  did not cause me any inconvenience, on the contrary I considered it to be my advantage.  pic.twitter.com/dbLxH6IBro","['#friends', '#loneliness']","When my #friends tried to feel sorry for me, it was just annoying: ""Where were they when I needed them?""If others thought I was unhappy... I didn't share their point of view. #Loneliness did not cause me any inconvenience, on the contrary I considered it to be my advantage.  pic.twitter.com/dbLxH6IBro",1
2216,1079220109502103552,1079220109502103552,2018-12-30,dawnmsalgado,"Workshop research-->Cigna (2018) study w/ 20K US adults, 59% their interests weren't shared by those around them, 54% others don't know them well, 43% their relationships weren't meaningful.  (18-22), homemakers, & unemployed were the loneliest.   ","['#genz', '#loneliness', '#relationships']","Workshop research-->Cigna (2018) study w/ 20K US adults, 59% their interests weren't shared by those around them, 54% others don't know them well, 43% their relationships weren't meaningful. #GenZ (18-22), homemakers, & unemployed were the loneliest.  #loneliness #relationships",1
2244,1079140235576000512,1079140235576000512,2018-12-30,after_drake,Showing my face because I’ve nothing better to show. Need some people in my life to find love or something...   pic.twitter.com/88fB5IKAu8,['#loneliness'],Showing my face because I’ve nothing better to show. Need some people in my life to find love or something... #loneliness  pic.twitter.com/88fB5IKAu8,1
2259,1079078505898360832,1079078505898360832,2018-12-29,nushratsharmin,"Depression isn't always sadness, it can also be , anger, tiredness or , sometimes it's a  for help which isn't so visible...","['#emptiness', '#loneliness', '#cry']","Depression isn't always sadness, it can also be #emptiness, anger, tiredness or #loneliness, sometimes it's a #cry for help which isn't so visible...",1
2274,1079044686554324992,1079044686554324992,2018-12-29,wordtablepca,We all know how it feels to be lonely. Explore the comforting words of Scripture - how does God respond to our loneliness?    pic.twitter.com/U1p6ZXvVdK,"['#loneliness', '#godiswithus', '#godisnear']",We all know how it feels to be lonely. Explore the comforting words of Scripture - how does God respond to our loneliness? #loneliness #Godiswithus #Godisnear pic.twitter.com/U1p6ZXvVdK,1
2276,1079042130818015232,1079042130818015232,2018-12-29,anghammoon1,"You smile, but you wanna cry. You talk, but you wanna be quiet. You pretend like you're happy, but you aren't.   💜🦋","['#sad', '#loneliness']","You smile, but you wanna cry. You talk, but you wanna be quiet. You pretend like you're happy, but you aren't. #sad #loneliness 💜🦋",1
2298,1078961423382994944,1078961423382994944,2018-12-29,slowshoppinguk,"1.9 million older people say that they often feel ignored or invisible... Reach out to people within your community, even a simple smile or hello could make a difference to someone's day!    pic.twitter.com/qJpbzDmzSJ","['#loneliness', '#isolation', '#kindness']","1.9 million older people say that they often feel ignored or invisible... Reach out to people within your community, even a simple smile or hello could make a difference to someone's day! #loneliness #isolation #kindness pic.twitter.com/qJpbzDmzSJ",1
2313,1078931369710047233,1078931369710047233,2018-12-29,ngdaverk,"She as always came  and I think that such behavior in her nature.  sticked to me like something around the teeth, but it happened so long time ago that I haven't taking an attention...  pic.twitter.com/RAo4ocDH1O","['#unexpected', '#loneliness']","She as always came #unexpected and I think that such behavior in her nature. #Loneliness sticked to me like something around the teeth, but it happened so long time ago that I haven't taking an attention...  pic.twitter.com/RAo4ocDH1O",1
2328,1078818537869852677,1078818537869852677,2018-12-29,dannysancho,"After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much... ","['#torture', '#loneliness']","After your dog dies unexpectedly,  dont ever listen to Stairway to Heaven. Too much...#torture #loneliness",1
2344,1078760758870183936,1078760758870183936,2018-12-28,noveliciouss,"In utter , a writer tries to explain the inexplicable.
~Steinbeck

 Sylwia Skubis pic.twitter.com/VPRaliFsgj","['#loneliness', '#amwriting', '#art']","In utter #loneliness, a writer tries to explain the inexplicable.
~Steinbeck
#amwriting
#Art Sylwia Skubis pic.twitter.com/VPRaliFsgj",1
2374,1078685427945623552,1078685427945623552,2018-12-28,bosharka,"Though I walk through the valley of the shadow of death, I will fear no evil: for I’m the meanest Moth%£^*$&/er of them all. 

  ","['#selfconfidence', '#pride', '#loneliness']","Though I walk through the valley of the shadow of death, I will fear no evil: for I’m the meanest Moth%£^*$&/er of them all. 

#SelfConfidence #Pride #Loneliness",1
2376,1078680513043324928,1078680513043324928,2018-12-28,warreoa,"Suddenly again, 

I have learned the best way to filter out my 

with each syllabus dripped with agony
I silence their pleas of wanting to be heard,

still struggling to sweep away  

while it piles up like a mountain of dead leaves.

","['#sadness', '#loneliness', '#poetry']","Suddenly again, 

I have learned the best way to filter out my #sadness

with each syllabus dripped with agony
I silence their pleas of wanting to be heard,

still struggling to sweep away #loneliness 

while it piles up like a mountain of dead leaves.

#poetry",1
2389,1078638933410488320,1078638933410488320,2018-12-28,twellsccs,Just popped into the office for a quick meeting  driving along passed four CCS drivers taking people out and about CCS   there is not much going on between Christmas and new year it’s very easy for people to feel  🚘,"['#stopping', '#loneliness', '#forgotten']",Just popped into the office for a quick meeting  driving along passed four CCS drivers taking people out and about CCS #stopping #loneliness there is not much going on between Christmas and new year it’s very easy for people to feel #forgotten 🚘,1
2416,1078577133545549824,1078577133545549824,2018-12-28,dsc_13,"Christmas Club: SOLD OUT🎄✨As promised, today we are delivering our first ever  - a free social sports event tackling  and  over the holiday period! See you all at 12noon today👋 pic.twitter.com/jZRn4EvqtZ","['#christmasclub', '#loneliness', '#isolation']","Christmas Club: SOLD OUT🎄✨As promised, today we are delivering our first ever #ChristmasClub - a free social sports event tackling #loneliness and #isolation over the holiday period! See you all at 12noon today👋 pic.twitter.com/jZRn4EvqtZ",1
2424,1078543052870840320,1078543052870840320,2018-12-28,doubleleterlady," 
 ""Loneliness is incidental it's really about people's inability to connect"" ","['#loneliness', '#birdbox']","#loneliness 
 ""Loneliness is incidental it's really about people's inability to connect"" #BirdBox",1
2430,1078510001990365185,1078510001990365185,2018-12-28,dreyfus_marion,"Altho most assume  is worst as 1 ages,a study of 340 fr/27 to 101 shows it's severe in late 20s, mid-50s+late 80s;ages correspond w/pds of stress+guilt fr/decisions made or not. Study done in San Diego by neuropsychiatrist . Prevalence as hi as 76%~all ages.","['#loneliness', '#dilipjeste']","Altho most assume #loneliness is worst as 1 ages,a study of 340 fr/27 to 101 shows it's severe in late 20s, mid-50s+late 80s;ages correspond w/pds of stress+guilt fr/decisions made or not. Study done in San Diego by neuropsychiatrist #DilipJeste. Prevalence as hi as 76%~all ages.",1
2435,1078459789175373824,1078459789175373824,2018-12-28,ahmedaeali,My loneliness is my disease 🥺😢🙍🏻‍♂️. ,['#loneliness'],My loneliness is my disease 🥺😢🙍🏻‍♂️. #loneliness,1
2436,1078455650756091904,1078455650756091904,2018-12-28,etdebruin,How to nurture a true friendship: call your friend *during* the tough times as opposed to waiting until after things get better.  ,"['#fight', '#loneliness']",How to nurture a true friendship: call your friend *during* the tough times as opposed to waiting until after things get better. #fight #loneliness,1
2466,1078386646775676928,1078386646775676928,2018-12-27,amyljuall," was the curse of those who were free, even of all those who rose a little above the level of ordinary humanity.
","['#loneliness', '#louisbromfield']","#loneliness was the curse of those who were free, even of all those who rose a little above the level of ordinary humanity.
#LouisBromfield",1
2483,1078368840751476736,1078368840751476736,2018-12-27,bluebirdcaregw,"If you have isolated older neighbours, please give some spare time to popping around for a quick chat or cup of tea - it will really help.    pic.twitter.com/QO8q3t854i","['#elderly', '#loneliness', '#carer']","If you have isolated older neighbours, please give some spare time to popping around for a quick chat or cup of tea - it will really help. #elderly #loneliness #carer pic.twitter.com/QO8q3t854i",1
2490,1078357828799205376,1078357828799205376,2018-12-27,carmelamagli,Why on earth I have booked holidays from work during Xmas period? Spending almost all day crying   ,"['#joinin', '#depression', '#loneliness']",Why on earth I have booked holidays from work during Xmas period? Spending almost all day crying #JoinIn #depression #loneliness,1
2518,1079693792272441345,1079693792272441345,2018-12-31,timburt,"Hopelessness and  want to take you down. Don’t let them! Let this change your life! CRITICAL SHORT READ: “ and Discouragement are a Curse! Give Them No Place in Your Life!”
 wp.mebpavSn,eic  pic.twitter.com/p9d4WYb3JS","['#discouragement', '#hopelessness']","Hopelessness and #discouragement want to take you down. Don’t let them! Let this change your life! CRITICAL SHORT READ: “#Hopelessness and Discouragement are a Curse! Give Them No Place in Your Life!”
 wp.mebpavSn,eic  pic.twitter.com/p9d4WYb3JS",1
2560,1075862349234520065,1075862349234520065,2018-12-20,rinahaust,"Через 10 дней новый, мать его, год! how can I understand that shit??? why is that so fast? 😞
 ","['#sadness', '#hopelessness']","Через 10 дней новый, мать его, год! how can I understand that shit??? why is that so fast? 😞
#sadness #hopelessness",1
2610,1068541104859955201,1068541104859955201,2018-11-30,wawajir,"Wajir county is becoming more of fucked  up crib since August 2017.
  and nightmare 

Economical shutdown,blackout,tribalism, inter-clan clashes, Impunity,staged managed Africa cinema,influx of non locals and many problems.

#",['#hopelessness'],"Wajir county is becoming more of fucked  up crib since August 2017.
 #HOPELESSNESS and nightmare 

Economical shutdown,blackout,tribalism, inter-clan clashes, Impunity,staged managed Africa cinema,influx of non locals and many problems.

#WeFeelLikeToMigrate#",1
2614,1068278781805281282,1068278781805281282,2018-11-30,designedconvict,It is the first purpose of  to make  bearable. Robert Brault,"['#hope', '#hopelessness']",It is the first purpose of #hope to make #hopelessness bearable. Robert Brault,1
2618,1068172379250180097,1068171332045688832,2018-11-29,jehane94,"Suicide, at 50-year peak    pic.twitter.com/ORXFwCDC6G","['#capitalism', '#hopelessness', '#incomegap']","Suicide, at 50-year peak #Capitalism #Hopelessness #IncomeGap pic.twitter.com/ORXFwCDC6G",1
2626,1067695459861331968,1067695459861331968,2018-11-28,lorenzozanirato,"Bui Bui Ah Boi dressed and acting like an uncle
his eyes glued to the phone screen
Sitting down at the first free seat

",['#hopelessness'],"Bui Bui Ah Boi dressed and acting like an uncle
his eyes glued to the phone screen
Sitting down at the first free seat

#hopelessness",1
2636,1065669800465174531,1065669800465174531,2018-11-22,apple1937729437,a storm is coming ... I really don’t know what should I do...  ,"['#hopelessness', '#ignorance', '#sadness']",a storm is coming ... I really don’t know what should I do...#hopelessness #ignorance #sadness,1
2649,1064672626453299200,1064672626453299200,2018-11-20,grahamm44,"What creates a sense of  in people?
If you have some ideas, please respond to this tweet. I would value your thoughts...",['#hopelessness'],"What creates a sense of #hopelessness in people?
If you have some ideas, please respond to this tweet. I would value your thoughts...",1
2650,1064654711238873088,1064654711238873088,2018-11-20,designedconvict,"In an age of , men looked up at the night sky and saw “the heavens.” In an age of , they call it simply “space”. Peter Kreeft","['#hope', '#hopelessness']","In an age of #hope, men looked up at the night sky and saw “the heavens.” In an age of #hopelessness, they call it simply “space”. Peter Kreeft",1
2651,1064637270848880641,1064637270848880641,2018-11-19,beccasaadeh, with all I've dealt with in my life from born with a birth defect child abuse molested then married a monster two beautiful girls nightmare divorce I've again lost everything and must start over!? I'm tired of this mess and just want a break fed up,['#hopelessness'],#hopelessness with all I've dealt with in my life from born with a birth defect child abuse molested then married a monster two beautiful girls nightmare divorce I've again lost everything and must start over!? I'm tired of this mess and just want a break fed up,1
2666,1062292884819505152,1062292884819505152,2018-11-13,biztruth1,WARNING: Being deprived of God’s joy will lead you to addictive carnal pleasure... Looking for Love in all the wrong places...! ,['#hopelessness'],WARNING: Being deprived of God’s joy will lead you to addictive carnal pleasure... Looking for Love in all the wrong places...! #HopeLessness,1
2673,1060645966968250368,1060645966968250368,2018-11-08,textonscreen,You're not free until you have nothing to lose; including hope.  ,"['#thursdaythoughts', '#hopelessness']",You're not free until you have nothing to lose; including hope. #ThursdayThoughts #Hopelessness,1
2697,1058551721990021121,1058551697533009920,2018-11-03,lamiko8,"We are literally half a paycheck away from being   Despite praying, asking for  and just about giving up on it all, we are completely alone and no one seems to care. I would never want anyone to feel the shame and  that we feel right now.","['#homeless', '#help', '#hopelessness']","We are literally half a paycheck away from being #Homeless  Despite praying, asking for #help and just about giving up on it all, we are completely alone and no one seems to care. I would never want anyone to feel the shame and #hopelessness that we feel right now.",1
2698,1058417618581839872,1058417618581839872,2018-11-02,romerojohnothan,"Never give up
Never back down
Never give anyone the satisfaction 
Of ",['#hopelessness'],"Never give up
Never back down
Never give anyone the satisfaction 
Of #Hopelessness",1
2702,1057881454221365248,1057881454221365248,2018-11-01,thseventhletter,So lost . So numb . I literally can’t feel anything . Like I’m drowning in a sea of darkness & absolute nothingness. ,['#hopelessness'],So lost . So numb . I literally can’t feel anything . Like I’m drowning in a sea of darkness & absolute nothingness. #Hopelessness,1
2703,1057876657015537664,1057876657015537664,2018-11-01,thseventhletter,"thPast few months have been tough. No motivation, all irritation, appetite beyond fucc d up can’t eat right & it hurts, can’t sleep & im soo tired. Just laying in thDarkness & I can’t even think . It’s just a nothingness of frustration. Zero hope of anything  😰",['#hopelessness'],"thPast few months have been tough. No motivation, all irritation, appetite beyond fucc d up can’t eat right & it hurts, can’t sleep & im soo tired. Just laying in thDarkness & I can’t even think . It’s just a nothingness of frustration. Zero hope of anything #hopelessness 😰",1
2754,1053462504787963904,1053462504787963904,2018-10-20,drjeremyteuton,"Am I the only one who sees a billion-dollar Lottery as a sign of the Apocalypse? of things spiraling out of control?    
And yes I have a ticket....","['#megamillions', '#hopelessness', '#greed']","Am I the only one who sees a billion-dollar Lottery as a sign of the Apocalypse? of things spiraling out of control? #MegaMillions #hopelessness #greed 
And yes I have a ticket....",1
2773,1051576898520801281,1051576898520801281,2018-10-14,shaynebigcat,"Getting a clue yet? And here I am not even saying fight the symptoms, that is an endless IMPOSSIBLE BATTLE. Fight the cause. We are often pointed away from it,  and it will take time, but FIGHT THE CAUSE.   ","['#hopelessness', '#nihilism', '#normalizationoffuckedideas']","Getting a clue yet? And here I am not even saying fight the symptoms, that is an endless IMPOSSIBLE BATTLE. Fight the cause. We are often pointed away from it,  and it will take time, but FIGHT THE CAUSE. #Hopelessness #Nihilism #NormalizationOfFuckedIdeas",1
2778,1051367664587812864,1051367664587812864,2018-10-14,trot_bot,The commanding staff soon sensing the  of the situation of the country & the less perfect its technical apparatus,['#hopelessness'],The commanding staff soon sensing the #hopelessness of the situation of the country & the less perfect its technical apparatus,1
2786,1050745928993398785,1050745899238998017,2018-10-12,kingsolomonferb,"wickedness, brainwashing, suffering, corruption, oppression and2 a very high degree, 
5. as u have said b4, why don't d USA, EU etc 'appoint' black African leaders as election observers 2their own elections regularly too? &why so called UN & AU  r always","['#hopelessness', '#peacekeepers']","wickedness, brainwashing, suffering, corruption, oppression and2 a very high degree, #hopelessness
5. as u have said b4, why don't d USA, EU etc 'appoint' black African leaders as election observers 2their own elections regularly too? &why so called UN & AU #PeaceKeepers r always",1
2787,1050713785302994944,1050713785302994944,2018-10-12,kamaupol,"Pay a little more attention to those around u. Say hi, talk to someone.. give a hug, listen for a little longer. People are suffering in silence..  is real. Open up.",['#hopelessness'],"Pay a little more attention to those around u. Say hi, talk to someone.. give a hug, listen for a little longer. People are suffering in silence.. #Hopelessness is real. Open up.",1
2802,1049308943443513349,1049308943443513349,2018-10-08,_re_be_cca,"If I had written a report as one of my assignment for my master's class like that one submitted to Home Ministry, I am sure I would have failed. 
",['#hopelessness'],"If I had written a report as one of my assignment for my master's class like that one submitted to Home Ministry, I am sure I would have failed. 
#Hopelessness",1
2803,1049223001382772737,1049223001382772737,2018-10-08,churchchatt,"We all know what it’s like to face the unknown. Hopelessness can swallow us up when all seems lost. But in the midst of darkness, Jesus is always close. He is with us and He is for us, even when we can’t imagine another step.
   pic.twitter.com/AEPtp0MErH","['#stepintherightdirection', '#hopelessness']","We all know what it’s like to face the unknown. Hopelessness can swallow us up when all seems lost. But in the midst of darkness, Jesus is always close. He is with us and He is for us, even when we can’t imagine another step.
#stepintherightdirection #hopelessness  pic.twitter.com/AEPtp0MErH",1
2806,1049091240778711041,1049091240778711041,2018-10-08,jayden_sama,What I've been feeling this weekend. I feel beyond empty.    pic.twitter.com/RPy78jKC4i,"['#depression', '#hopelessness']",What I've been feeling this weekend. I feel beyond empty. #Depression #Hopelessness  pic.twitter.com/RPy78jKC4i,1
2808,1048967150164172801,1048967150164172801,2018-10-07,agprez, never has the last say because I serve the God of hope. He is FOR me. He will COMPLETE the work he has started in me. ,"['#hopelessness', '#flipthescript']",#Hopelessness never has the last say because I serve the God of hope. He is FOR me. He will COMPLETE the work he has started in me. #flipthescript,1
2813,1048612398670798848,1048612398670798848,2018-10-06,authorwrenh,"  Been wanting to send a letter to my TF but the only way is through his fan club, which means the wrong eyes will read it. Is there anybody out there who could introduce us?","['#twinflames', '#hopelessness']","#twinflames #hopelessness Been wanting to send a letter to my TF but the only way is through his fan club, which means the wrong eyes will read it. Is there anybody out there who could introduce us?",1
2828,1047118929485860864,1047118929485860864,2018-10-02,sammm1777,"If there wasn’t  then how would we know what  was/is?
 is Hope","['#hopelessness', '#hope', '#jesus']","If there wasn’t #hopelessness then how would we know what #Hope was/is?
#Jesus is Hope",1
2846,1045873714032652288,1045873714032652288,2018-09-29,reyoga87,"
Thats the word i was looking for earlier..",['#hopelessness'],"#hopelessness
Thats the word i was looking for earlier..",1
2879,1042361134404317185,1042361134404317185,2018-09-19,mehsoonsg,"Currently even if god comes down to tell people of pakistan that nawaz sharif is corrupt...they will fight because I dont think they belive in god more than nawaz sharif

","['#nawazsharif', '#hopelessness']","Currently even if god comes down to tell people of pakistan that nawaz sharif is corrupt...they will fight because I dont think they belive in god more than nawaz sharif
#NawazSharif
#Hopelessness",1
2884,1041404866193752068,1041404866193752068,2018-09-16,ranal55,"The lies we believe ensnare us.

    pic.twitter.com/lQA40rQhIv","['#quote', '#lies', '#hopelessness']","The lies we believe ensnare us.

#quote #lies #hopelessness  pic.twitter.com/lQA40rQhIv",1
2903,1039547531145793536,1039547531145793536,2018-09-11,sixyardbox_,"I have reached that level of depression and frustration and sadness that I might kill myself anyday.
",['#hopelessness'],"I have reached that level of depression and frustration and sadness that I might kill myself anyday.
#hopelessness",1
2948,1036313074981068800,1036313074981068800,2018-09-02,soul_whisperer,"""The Mind may offer you , but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ  ","['#hopelessness', '#quote', '#soul']","""The Mind may offer you #hopelessness, but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ #quote #soul",1
2949,1036313073727025153,1036313073727025153,2018-09-02,eleesha,"""The Mind may offer you , but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ  ","['#hopelessness', '#quote', '#soul']","""The Mind may offer you #hopelessness, but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ #quote #soul",1
2954,1035944774744907777,1035944774744907777,2018-09-01,maambot,"The enemy wants you to believe in ""divine betrayal"". Don't go there.   ","['#defeat', '#depression', '#hopelessness']","The enemy wants you to believe in ""divine betrayal"". Don't go there. #defeat #depression #hopelessness",1
2973,1035301253562212353,1035301253562212353,2018-08-31,jitzscreen,Feel the  and   pic.twitter.com/evMkeHXEla,"['#helplessness', '#hopelessness']",Feel the #helplessness and #hopelessness  pic.twitter.com/evMkeHXEla,1
3004,1031897021769121792,1031897021769121792,2018-08-21,tammyboi007,When dying is something that you look forward to. .,['#hopelessness'],When dying is something that you look forward to. #Hopelessness.,1
3005,1031648526781083648,1031648526781083648,2018-08-21,chzbhc,to where you can reaLly feed the   pic.twitter.com/UB3cBa7cjs,['#hopelessness'],to where you can reaLly feed the #hopelessness  pic.twitter.com/UB3cBa7cjs,1
3006,1031533043637465088,1031533043637465088,2018-08-20,belindajplatt,2/3 Are  and  cognitive deficits or emotion regulation (affective) deficits?,"['#hopelessness', '#rumination']",2/3 Are #hopelessness and #rumination cognitive deficits or emotion regulation (affective) deficits?,1
3025,1028502038265692160,1028501882619277314,2018-08-12,amigayonlus,"Non avere nessuna fede o avere una fede che odia le persone Lgbt aumenta la solitudine e la , quindi la  e il rischio di .","['#hopelessness', '#depressione', '#suicidio']","Non avere nessuna fede o avere una fede che odia le persone Lgbt aumenta la solitudine e la #hopelessness, quindi la #depressione e il rischio di #suicidio.",1
3033,1027812260838817792,1027810576528039937,2018-08-10,realmcflappy," FUEL of the .  I have seen this before.

 is dead","['#hopelessness', '#usamedia', '#jeremiah']","#Hopelessness FUEL of the #USAMedia.  I have seen this before.

#Jeremiah is dead",1
3035,1027581255871868935,1027581255871868935,2018-08-09,uthishat1,"Politicians alone can't decide direction n fate..

They are increasingly getting height of
",['#hopelessness'],"Politicians alone can't decide direction n fate..

They are increasingly getting height of
#hopelessness",1
3043,1026362507064164352,1026362507064164352,2018-08-06,pedjazoo,"16/ Drinking  can be tempting as a way of trying to cope with problems or unpleasant emotions. But alcohol is a depressant, which means it can make unpleasant emotions worse, such as sadness and .","['#alcohol', '#hopelessness']","16/ Drinking #alcohol can be tempting as a way of trying to cope with problems or unpleasant emotions. But alcohol is a depressant, which means it can make unpleasant emotions worse, such as sadness and #hopelessness.",1
3073,1023934566032125953,1023934566032125953,2018-07-30,schell50,Sad!! This illustrates the sad truth in America.   pic.twitter.com/DqUM09Y1DN,['#hopelessness'],Sad!! This illustrates the sad truth in America. #Hopelessness  pic.twitter.com/DqUM09Y1DN,1
3088,1021673869973835777,1021673869973835777,2018-07-24,gomediiofficial,"Overwhelming sadness, grief, and a sense of guilt. It may be described as a feeling of emptiness or hopelessness. Some people may find it difficult to put these feelings into words.  ","['#tuesdaythoughts', '#hopelessness']","Overwhelming sadness, grief, and a sense of guilt. It may be described as a feeling of emptiness or hopelessness. Some people may find it difficult to put these feelings into words. #TuesdayThoughts #hopelessness",1
3099,1020793408414208000,1020793408414208000,2018-07-22,kenhar777,"Come away with God and let Him wash away  and  and be filled with love, hope, peace and joy. Let Him help you build your expectation and faith to meet the purposes and plans He has for your life.","['#hopelessness', '#disappointment']","Come away with God and let Him wash away #hopelessness and #disappointment and be filled with love, hope, peace and joy. Let Him help you build your expectation and faith to meet the purposes and plans He has for your life.",1
3116,1018257753578573824,1018256882069368832,2018-07-15,twitmiser,"NOT too long now & many cities will spiral into  as ,  has? When's the calvary coming?","['#hopelessness', '#flint', '#mi']","NOT too long now & many cities will spiral into #Hopelessness as #Flint, #MI has? When's the calvary coming?",1
